Class;Method1;Method2;Type;Param1;Param2;Cloned text;Legit?
com.google.common.collect.ImmutableSortedSet;ImmutableSortedSet copyOf(E[] elements);ImmutableSortedSet copyOf(Iterable elements);@throws;;;if any of elements is null;true
com.google.common.collect.ImmutableSortedSet;ImmutableSortedSet copyOf(E[] elements);ImmutableSortedSet copyOf(Collection elements);@throws;;;if any of elements is null;true
com.google.common.collect.ImmutableSortedSet;ImmutableSortedSet copyOf(E[] elements);ImmutableSortedSet copyOf(Iterator elements);@throws;;;if any of elements is null;true
com.google.common.collect.ImmutableSortedSet;ImmutableSortedSet copyOf(Iterable elements);ImmutableSortedSet copyOf(Collection elements);@throws;;;if the elements are not mutually comparable;true
com.google.common.collect.ImmutableSortedSet;ImmutableSortedSet copyOf(Iterable elements);ImmutableSortedSet copyOf(Collection elements);@throws;;;if any of elements is null;true
com.google.common.collect.ImmutableSortedSet;ImmutableSortedSet copyOf(Iterable elements);ImmutableSortedSet copyOf(Iterator elements);@throws;;;if the elements are not mutually comparable;true
com.google.common.collect.ImmutableSortedSet;ImmutableSortedSet copyOf(Iterable elements);ImmutableSortedSet copyOf(Iterator elements);@throws;;;if any of elements is null;true
com.google.common.collect.ImmutableSortedSet;ImmutableSortedSet copyOf(Collection elements);ImmutableSortedSet copyOf(Iterator elements);@throws;;;if the elements are not mutually comparable;true
com.google.common.collect.ImmutableSortedSet;ImmutableSortedSet copyOf(Collection elements);ImmutableSortedSet copyOf(Iterator elements);@throws;;;if any of elements is null;true
com.google.common.collect.ImmutableSortedSet;ImmutableSortedSet copyOf(Comparator comparator, Iterator elements);ImmutableSortedSet copyOf(Comparator comparator, Iterable elements);@throws;;;if comparator or any of elements is null;true
com.google.common.collect.ImmutableSortedSet;ImmutableSortedSet copyOf(Comparator comparator, Iterator elements);ImmutableSortedSet copyOf(Comparator comparator, Collection elements);@throws;;;if comparator or any of elements is null;true
com.google.common.collect.ImmutableSortedSet;ImmutableSortedSet copyOf(Comparator comparator, Iterable elements);ImmutableSortedSet copyOf(Comparator comparator, Collection elements);@throws;;;if comparator or any of elements is null;true
com.google.common.collect.ImmutableSortedSet;E pollFirst();E pollLast();Whole;;;Guaranteed to throw an exception and leave the set unmodified.    @throws always;false
com.google.common.collect.MapMaker;MapMaker weakValues();MapMaker softValues();@throws;;;if the value strength was already set;true
com.google.common.collect.MapMaker;MapMaker expireAfterWrite(long duration, TimeUnit unit);MapMaker expireAfterAccess(long duration, TimeUnit unit);@param;TimeUnit unit;TimeUnit unit;the unit that duration is expressed in;true
com.google.common.collect.MapMaker;MapMaker expireAfterWrite(long duration, TimeUnit unit);MapMaker expireAfterAccess(long duration, TimeUnit unit);@throws;;;if duration is negative;true
com.google.common.collect.MapMaker;ConcurrentMap makeMap();ConcurrentMap makeComputingMap(Function computingFunction);@return;;;a serializable concurrent map having the requested features;false
com.google.common.collect.AbstractMapBasedMultimap;Collection createCollection();Collection createCollection(K key);@return;;;an empty collection of values;true
com.google.common.collect.AbstractMapBasedMultimap;Collection replaceValues(K key, Iterable values);Collection removeAll(Object key);Whole;;;{@inheritDoc} <p>The returned collection is immutable.    ;false
com.google.common.eventbus.AsyncEventBus; AsyncEventBus(String identifier, Executor executor); AsyncEventBus(Executor executor, SubscriberExceptionHandler subscriberExceptionHandler);@param;Executor executor;Executor executor;Executor to use to dispatch events. It is the caller's responsibility to shut down the executor after the last event has been posted to this event bus.;true
com.google.common.eventbus.AsyncEventBus; AsyncEventBus(String identifier, Executor executor); AsyncEventBus(Executor executor);@param;Executor executor;Executor executor;Executor to use to dispatch events. It is the caller's responsibility to shut down the executor after the last event has been posted to this event bus.;true
com.google.common.eventbus.AsyncEventBus; AsyncEventBus(Executor executor, SubscriberExceptionHandler subscriberExceptionHandler); AsyncEventBus(Executor executor);Free text;;;Creates a new AsyncEventBus that will use {@code executor} to dispatch events. ;true
com.google.common.eventbus.AsyncEventBus; AsyncEventBus(Executor executor, SubscriberExceptionHandler subscriberExceptionHandler); AsyncEventBus(Executor executor);@param;Executor executor;Executor executor;Executor to use to dispatch events. It is the caller's responsibility to shut down the executor after the last event has been posted to this event bus.;true
com.google.common.net.MediaType;MediaType createApplicationType(String subtype);MediaType createAudioType(String subtype);@throws;;;if subtype is invalid;true
com.google.common.net.MediaType;MediaType createApplicationType(String subtype);MediaType createImageType(String subtype);@throws;;;if subtype is invalid;true
com.google.common.net.MediaType;MediaType createApplicationType(String subtype);MediaType createTextType(String subtype);@throws;;;if subtype is invalid;true
com.google.common.net.MediaType;MediaType createApplicationType(String subtype);MediaType createVideoType(String subtype);@throws;;;if subtype is invalid;true
com.google.common.net.MediaType;MediaType createAudioType(String subtype);MediaType createImageType(String subtype);@throws;;;if subtype is invalid;true
com.google.common.net.MediaType;MediaType createAudioType(String subtype);MediaType createTextType(String subtype);@throws;;;if subtype is invalid;true
com.google.common.net.MediaType;MediaType createAudioType(String subtype);MediaType createVideoType(String subtype);@throws;;;if subtype is invalid;true
com.google.common.net.MediaType;MediaType createImageType(String subtype);MediaType createTextType(String subtype);@throws;;;if subtype is invalid;true
com.google.common.net.MediaType;MediaType createImageType(String subtype);MediaType createVideoType(String subtype);@throws;;;if subtype is invalid;true
com.google.common.net.MediaType;MediaType createTextType(String subtype);MediaType createVideoType(String subtype);@throws;;;if subtype is invalid;true
com.google.common.net.InetAddresses;boolean hasEmbeddedIPv4ClientAddress(Inet6Address ip);Inet4Address getEmbeddedIPv4ClientAddress(Inet6Address ip);@param;Inet6Address ip;Inet6Address ip;Inet6Address to be examined for embedded IPv4 client address;true
com.google.common.net.HostAndPort;HostAndPort fromParts(String host, int port);HostAndPort fromHost(String host);@return;;;if parsing was successful, a populated HostAndPort object.;false
com.google.common.net.HostAndPort;HostAndPort fromParts(String host, int port);HostAndPort fromString(String hostPortString);@return;;;if parsing was successful, a populated HostAndPort object.;false
com.google.common.net.HostAndPort;HostAndPort fromHost(String host);HostAndPort fromString(String hostPortString);@return;;;if parsing was successful, a populated HostAndPort object.;false
com.google.common.net.HostSpecifier;HostSpecifier fromValid(String specifier);HostSpecifier from(String specifier);@throws;;;if the specifier is not valid.;false
com.google.common.cache.LongAdder;long sum();long sumThenReset();@return;;;the sum;false
com.google.common.cache.LongAdder;long sum();long longValue();@return;;;the sum;false
com.google.common.cache.LongAdder;long sumThenReset();long longValue();@return;;;the sum;false
com.google.common.cache.LoadingCache;V get(K key);V getUnchecked(K key);@throws;;;if an error was thrown while loading the value;true
com.google.common.cache.LoadingCache;V get(K key);ImmutableMap getAll(Iterable keys);@throws;;;if a checked exception was thrown while loading the value. (ExecutionException is thrown even if computation was interrupted by an InterruptedException.);true
com.google.common.cache.CacheLoader;V load(K key);ListenableFuture reload(K key, V oldValue);@param;K key;K key;the non-null key whose value should be loaded;true
com.google.common.cache.CacheLoader;V load(K key);ListenableFuture reload(K key, V oldValue);@throws;;;if this method is interrupted. InterruptedException is treated like any other Exception in all respects except that, when it is caught, the thread's interrupt status is set;true
com.google.common.cache.CacheLoader;V load(K key);Map loadAll(Iterable keys);@throws;;;if unable to load the result;true
com.google.common.cache.CacheLoader;V load(K key);Map loadAll(Iterable keys);@throws;;;if this method is interrupted. InterruptedException is treated like any other Exception in all respects except that, when it is caught, the thread's interrupt status is set;true
com.google.common.cache.CacheLoader;ListenableFuture reload(K key, V oldValue);Map loadAll(Iterable keys);@throws;;;if this method is interrupted. InterruptedException is treated like any other Exception in all respects except that, when it is caught, the thread's interrupt status is set;true
com.google.common.cache.CacheBuilder;CacheBuilder maximumSize(long size);CacheBuilder weigher(Weigher weigher);@throws;;;if size is negative;true
com.google.common.cache.CacheBuilder;CacheBuilder weakValues();CacheBuilder softValues();@throws;;;if the value strength was already set;true
com.google.common.cache.CacheBuilder;CacheBuilder expireAfterWrite(long duration, TimeUnit unit);CacheBuilder expireAfterAccess(long duration, TimeUnit unit);@param;TimeUnit unit;TimeUnit unit;the unit that duration is expressed in;true
com.google.common.cache.CacheBuilder;CacheBuilder expireAfterWrite(long duration, TimeUnit unit);CacheBuilder expireAfterAccess(long duration, TimeUnit unit);@throws;;;if duration is negative;true
com.google.common.cache.CacheBuilder;CacheBuilder expireAfterWrite(long duration, TimeUnit unit);CacheBuilder refreshAfterWrite(long duration, TimeUnit unit);@param;TimeUnit unit;TimeUnit unit;the unit that duration is expressed in;true
com.google.common.cache.CacheBuilder;CacheBuilder expireAfterWrite(long duration, TimeUnit unit);CacheBuilder refreshAfterWrite(long duration, TimeUnit unit);@throws;;;if duration is negative;true
com.google.common.cache.CacheBuilder;CacheBuilder expireAfterAccess(long duration, TimeUnit unit);CacheBuilder refreshAfterWrite(long duration, TimeUnit unit);@param;TimeUnit unit;TimeUnit unit;the unit that duration is expressed in;true
com.google.common.cache.CacheBuilder;CacheBuilder expireAfterAccess(long duration, TimeUnit unit);CacheBuilder refreshAfterWrite(long duration, TimeUnit unit);@throws;;;if duration is negative;true
com.google.common.cache.CacheBuilder;LoadingCache build(CacheLoader loader);Cache build();@return;;;a cache having the requested features;true
com.google.common.util.concurrent.AtomicDoubleArray;double get(int i);void set(int i, double newValue);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;double get(int i);void lazySet(int i, double newValue);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;double get(int i);double getAndSet(int i, double newValue);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;double get(int i);boolean compareAndSet(int i, double expect, double update);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;double get(int i);boolean weakCompareAndSet(int i, double expect, double update);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;double get(int i);double getAndAdd(int i, double delta);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;double get(int i);double addAndGet(int i, double delta);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;void set(int i, double newValue);void lazySet(int i, double newValue);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;void set(int i, double newValue);void lazySet(int i, double newValue);@param;double newValue;double newValue;the new value;true
com.google.common.util.concurrent.AtomicDoubleArray;void set(int i, double newValue);double getAndSet(int i, double newValue);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;void set(int i, double newValue);double getAndSet(int i, double newValue);@param;double newValue;double newValue;the new value;true
com.google.common.util.concurrent.AtomicDoubleArray;void set(int i, double newValue);boolean compareAndSet(int i, double expect, double update);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;void set(int i, double newValue);boolean compareAndSet(int i, double expect, double update);@param;double newValue;double update;the new value;false
com.google.common.util.concurrent.AtomicDoubleArray;void set(int i, double newValue);boolean weakCompareAndSet(int i, double expect, double update);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;void set(int i, double newValue);boolean weakCompareAndSet(int i, double expect, double update);@param;double newValue;double update;the new value;false
com.google.common.util.concurrent.AtomicDoubleArray;void set(int i, double newValue);double getAndAdd(int i, double delta);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;void set(int i, double newValue);double addAndGet(int i, double delta);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;void lazySet(int i, double newValue);double getAndSet(int i, double newValue);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;void lazySet(int i, double newValue);double getAndSet(int i, double newValue);@param;double newValue;double newValue;the new value;true
com.google.common.util.concurrent.AtomicDoubleArray;void lazySet(int i, double newValue);boolean compareAndSet(int i, double expect, double update);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;void lazySet(int i, double newValue);boolean compareAndSet(int i, double expect, double update);@param;double newValue;double update;the new value;false
com.google.common.util.concurrent.AtomicDoubleArray;void lazySet(int i, double newValue);boolean weakCompareAndSet(int i, double expect, double update);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;void lazySet(int i, double newValue);boolean weakCompareAndSet(int i, double expect, double update);@param;double newValue;double update;the new value;false
com.google.common.util.concurrent.AtomicDoubleArray;void lazySet(int i, double newValue);double getAndAdd(int i, double delta);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;void lazySet(int i, double newValue);double addAndGet(int i, double delta);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;double getAndSet(int i, double newValue);boolean compareAndSet(int i, double expect, double update);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;double getAndSet(int i, double newValue);boolean compareAndSet(int i, double expect, double update);@param;double newValue;double update;the new value;false
com.google.common.util.concurrent.AtomicDoubleArray;double getAndSet(int i, double newValue);boolean weakCompareAndSet(int i, double expect, double update);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;double getAndSet(int i, double newValue);boolean weakCompareAndSet(int i, double expect, double update);@param;double newValue;double update;the new value;false
com.google.common.util.concurrent.AtomicDoubleArray;double getAndSet(int i, double newValue);double getAndAdd(int i, double delta);@return;;;the previous value;false
com.google.common.util.concurrent.AtomicDoubleArray;double getAndSet(int i, double newValue);double getAndAdd(int i, double delta);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;double getAndSet(int i, double newValue);double addAndGet(int i, double delta);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;boolean compareAndSet(int i, double expect, double update);boolean weakCompareAndSet(int i, double expect, double update);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;boolean compareAndSet(int i, double expect, double update);boolean weakCompareAndSet(int i, double expect, double update);@param;double expect;double expect;the expected value;true
com.google.common.util.concurrent.AtomicDoubleArray;boolean compareAndSet(int i, double expect, double update);boolean weakCompareAndSet(int i, double expect, double update);@param;double update;double update;the new value;true
com.google.common.util.concurrent.AtomicDoubleArray;boolean compareAndSet(int i, double expect, double update);double getAndAdd(int i, double delta);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;boolean compareAndSet(int i, double expect, double update);double addAndGet(int i, double delta);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;boolean weakCompareAndSet(int i, double expect, double update);double getAndAdd(int i, double delta);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;boolean weakCompareAndSet(int i, double expect, double update);double addAndGet(int i, double delta);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;double getAndAdd(int i, double delta);double addAndGet(int i, double delta);Free text;;;Atomically adds the given value to the element at index {@code i}. ;false
com.google.common.util.concurrent.AtomicDoubleArray;double getAndAdd(int i, double delta);double addAndGet(int i, double delta);@param;int i;int i;the index;true
com.google.common.util.concurrent.AtomicDoubleArray;double getAndAdd(int i, double delta);double addAndGet(int i, double delta);@param;double delta;double delta;the value to add;true
com.google.common.util.concurrent.MoreExecutors;ExecutorService getExitingExecutorService(ThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);ScheduledExecutorService getExitingScheduledExecutorService(ScheduledThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);@return;;;an unmodifiable version of the input which will not hang the JVM;false
com.google.common.util.concurrent.MoreExecutors;ExecutorService getExitingExecutorService(ThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);ScheduledExecutorService getExitingScheduledExecutorService(ScheduledThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);@param;ThreadPoolExecutor executor;ScheduledThreadPoolExecutor executor;the executor to modify to make sure it exits when the application is finished;true
com.google.common.util.concurrent.MoreExecutors;ExecutorService getExitingExecutorService(ThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);ScheduledExecutorService getExitingScheduledExecutorService(ScheduledThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);@param;long terminationTimeout;long terminationTimeout;how long to wait for the executor to finish before terminating the JVM;true
com.google.common.util.concurrent.MoreExecutors;ExecutorService getExitingExecutorService(ThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);ScheduledExecutorService getExitingScheduledExecutorService(ScheduledThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);@param;TimeUnit timeUnit;TimeUnit timeUnit;unit of time for the time parameter;true
com.google.common.util.concurrent.MoreExecutors;ExecutorService getExitingExecutorService(ThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);void addDelayedShutdownHook(ExecutorService service, long terminationTimeout, TimeUnit timeUnit);@param;long terminationTimeout;long terminationTimeout;how long to wait for the executor to finish before terminating the JVM;true
com.google.common.util.concurrent.MoreExecutors;ExecutorService getExitingExecutorService(ThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);void addDelayedShutdownHook(ExecutorService service, long terminationTimeout, TimeUnit timeUnit);@param;TimeUnit timeUnit;TimeUnit timeUnit;unit of time for the time parameter;true
com.google.common.util.concurrent.MoreExecutors;ExecutorService getExitingExecutorService(ThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);ExecutorService getExitingExecutorService(ThreadPoolExecutor executor);@return;;;an unmodifiable version of the input which will not hang the JVM;true
com.google.common.util.concurrent.MoreExecutors;ExecutorService getExitingExecutorService(ThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);ExecutorService getExitingExecutorService(ThreadPoolExecutor executor);@param;ThreadPoolExecutor executor;ThreadPoolExecutor executor;the executor to modify to make sure it exits when the application is finished;true
com.google.common.util.concurrent.MoreExecutors;ExecutorService getExitingExecutorService(ThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);ScheduledExecutorService getExitingScheduledExecutorService(ScheduledThreadPoolExecutor executor);@return;;;an unmodifiable version of the input which will not hang the JVM;false
com.google.common.util.concurrent.MoreExecutors;ExecutorService getExitingExecutorService(ThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);ScheduledExecutorService getExitingScheduledExecutorService(ScheduledThreadPoolExecutor executor);@param;ThreadPoolExecutor executor;ScheduledThreadPoolExecutor executor;the executor to modify to make sure it exits when the application is finished;true
com.google.common.util.concurrent.MoreExecutors;ScheduledExecutorService getExitingScheduledExecutorService(ScheduledThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);void addDelayedShutdownHook(ExecutorService service, long terminationTimeout, TimeUnit timeUnit);@param;long terminationTimeout;long terminationTimeout;how long to wait for the executor to finish before terminating the JVM;true
com.google.common.util.concurrent.MoreExecutors;ScheduledExecutorService getExitingScheduledExecutorService(ScheduledThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);void addDelayedShutdownHook(ExecutorService service, long terminationTimeout, TimeUnit timeUnit);@param;TimeUnit timeUnit;TimeUnit timeUnit;unit of time for the time parameter;true
com.google.common.util.concurrent.MoreExecutors;ScheduledExecutorService getExitingScheduledExecutorService(ScheduledThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);ExecutorService getExitingExecutorService(ThreadPoolExecutor executor);@return;;;an unmodifiable version of the input which will not hang the JVM;false
com.google.common.util.concurrent.MoreExecutors;ScheduledExecutorService getExitingScheduledExecutorService(ScheduledThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);ExecutorService getExitingExecutorService(ThreadPoolExecutor executor);@param;ScheduledThreadPoolExecutor executor;ThreadPoolExecutor executor;the executor to modify to make sure it exits when the application is finished;true
com.google.common.util.concurrent.MoreExecutors;ScheduledExecutorService getExitingScheduledExecutorService(ScheduledThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);ScheduledExecutorService getExitingScheduledExecutorService(ScheduledThreadPoolExecutor executor);@return;;;an unmodifiable version of the input which will not hang the JVM;true
com.google.common.util.concurrent.MoreExecutors;ScheduledExecutorService getExitingScheduledExecutorService(ScheduledThreadPoolExecutor executor, long terminationTimeout, TimeUnit timeUnit);ScheduledExecutorService getExitingScheduledExecutorService(ScheduledThreadPoolExecutor executor);@param;ScheduledThreadPoolExecutor executor;ScheduledThreadPoolExecutor executor;the executor to modify to make sure it exits when the application is finished;true
com.google.common.util.concurrent.MoreExecutors;ExecutorService getExitingExecutorService(ThreadPoolExecutor executor);ScheduledExecutorService getExitingScheduledExecutorService(ScheduledThreadPoolExecutor executor);@return;;;an unmodifiable version of the input which will not hang the JVM;false
com.google.common.util.concurrent.MoreExecutors;ExecutorService getExitingExecutorService(ThreadPoolExecutor executor);ScheduledExecutorService getExitingScheduledExecutorService(ScheduledThreadPoolExecutor executor);@param;ThreadPoolExecutor executor;ScheduledThreadPoolExecutor executor;the executor to modify to make sure it exits when the application is finished;true
com.google.common.util.concurrent.MoreExecutors;Executor renamingDecorator(Executor executor, Supplier nameSupplier);ExecutorService renamingDecorator(ExecutorService service, Supplier nameSupplier);@param;Executor executor;ExecutorService service;The executor to decorate;true
com.google.common.util.concurrent.MoreExecutors;Executor renamingDecorator(Executor executor, Supplier nameSupplier);ExecutorService renamingDecorator(ExecutorService service, Supplier nameSupplier);@param;Supplier<String> nameSupplier;Supplier<String> nameSupplier;The source of names for each task;true
com.google.common.util.concurrent.MoreExecutors;Executor renamingDecorator(Executor executor, Supplier nameSupplier);ScheduledExecutorService renamingDecorator(ScheduledExecutorService service, Supplier nameSupplier);@param;Executor executor;ScheduledExecutorService service;The executor to decorate;true
com.google.common.util.concurrent.MoreExecutors;Executor renamingDecorator(Executor executor, Supplier nameSupplier);ScheduledExecutorService renamingDecorator(ScheduledExecutorService service, Supplier nameSupplier);@param;Supplier<String> nameSupplier;Supplier<String> nameSupplier;The source of names for each task;true
com.google.common.util.concurrent.MoreExecutors;ExecutorService renamingDecorator(ExecutorService service, Supplier nameSupplier);ScheduledExecutorService renamingDecorator(ScheduledExecutorService service, Supplier nameSupplier);@param;ExecutorService service;ScheduledExecutorService service;The executor to decorate;true
com.google.common.util.concurrent.MoreExecutors;ExecutorService renamingDecorator(ExecutorService service, Supplier nameSupplier);ScheduledExecutorService renamingDecorator(ScheduledExecutorService service, Supplier nameSupplier);@param;Supplier<String> nameSupplier;Supplier<String> nameSupplier;The source of names for each task;true
com.google.common.util.concurrent.ServiceManager;void addListener(Listener listener, Executor executor);void addListener(Listener listener);@param;Listener listener;Listener listener;the listener to run when the manager changes state;true
com.google.common.util.concurrent.ServiceManager;ServiceManager startAsync();ServiceManager stopAsync();@return;;;this;false
com.google.common.util.concurrent.ServiceManager;void awaitHealthy();void awaitHealthy(long timeout, TimeUnit unit);@throws;;;if the service manager reaches a state from which it cannot become {@linkplain #isHealthy() healthy}.;true
com.google.common.util.concurrent.ServiceManager;void awaitHealthy(long timeout, TimeUnit unit);void awaitStopped(long timeout, TimeUnit unit);@param;long timeout;long timeout;the maximum time to wait;true
com.google.common.util.concurrent.ServiceManager;void awaitHealthy(long timeout, TimeUnit unit);void awaitStopped(long timeout, TimeUnit unit);@param;TimeUnit unit;TimeUnit unit;the time unit of the timeout argument;true
com.google.common.util.concurrent.AtomicDouble;void set(double newValue);void lazySet(double newValue);@param;double newValue;double newValue;the new value;true
com.google.common.util.concurrent.AtomicDouble;void set(double newValue);double getAndSet(double newValue);@param;double newValue;double newValue;the new value;true
com.google.common.util.concurrent.AtomicDouble;void set(double newValue);boolean compareAndSet(double expect, double update);@param;double newValue;double update;the new value;false
com.google.common.util.concurrent.AtomicDouble;void set(double newValue);boolean weakCompareAndSet(double expect, double update);@param;double newValue;double update;the new value;false
com.google.common.util.concurrent.AtomicDouble;void lazySet(double newValue);double getAndSet(double newValue);@param;double newValue;double newValue;the new value;true
com.google.common.util.concurrent.AtomicDouble;void lazySet(double newValue);boolean compareAndSet(double expect, double update);@param;double newValue;double update;the new value;false
com.google.common.util.concurrent.AtomicDouble;void lazySet(double newValue);boolean weakCompareAndSet(double expect, double update);@param;double newValue;double update;the new value;false
com.google.common.util.concurrent.AtomicDouble;double getAndSet(double newValue);boolean compareAndSet(double expect, double update);@param;double newValue;double update;the new value;false
com.google.common.util.concurrent.AtomicDouble;double getAndSet(double newValue);boolean weakCompareAndSet(double expect, double update);@param;double newValue;double update;the new value;false
com.google.common.util.concurrent.AtomicDouble;double getAndSet(double newValue);double getAndAdd(double delta);@return;;;the previous value;false
com.google.common.util.concurrent.AtomicDouble;boolean compareAndSet(double expect, double update);boolean weakCompareAndSet(double expect, double update);@param;double expect;double expect;the expected value;true
com.google.common.util.concurrent.AtomicDouble;boolean compareAndSet(double expect, double update);boolean weakCompareAndSet(double expect, double update);@param;double update;double update;the new value;true
com.google.common.util.concurrent.AtomicDouble;double getAndAdd(double delta);double addAndGet(double delta);Free text;;;Atomically adds the given value to the current value. ;false
com.google.common.util.concurrent.AtomicDouble;double getAndAdd(double delta);double addAndGet(double delta);@param;double delta;double delta;the value to add;true
com.google.common.util.concurrent.AbstractCheckedFuture;V checkedGet();V checkedGet(long timeout, TimeUnit unit);@throws;;;if get() throws an InterruptedException, CancellationException, or ExecutionException;true
com.google.common.util.concurrent.Uninterruptibles;V getUninterruptibly(Future future);V getUninterruptibly(Future future, long timeout, TimeUnit unit);@throws;;;if the computation threw an exception;true
com.google.common.util.concurrent.Uninterruptibles;V getUninterruptibly(Future future);V getUninterruptibly(Future future, long timeout, TimeUnit unit);@throws;;;if the computation was cancelled;true
com.google.common.util.concurrent.AbstractFuture;V get(long timeout, TimeUnit unit);V get();Whole;;;{@inheritDoc} <p>The default {@link AbstractFuture} implementation throws {@code InterruptedException} if the current thread is interrupted before or during the call, even if the value is already available.    @throws if the current thread was interrupted before or during the call (optional but recommended).@throws {@inheritDoc};false
com.google.common.util.concurrent.AbstractFuture;boolean set(V value);boolean setException(Throwable throwable);@return;;;true if the attempt was accepted, completing the Future;false
com.google.common.util.concurrent.RateLimiter;double acquire();double acquire(int permits);@return;;;time spent sleeping to enforce rate, in seconds, 0.0 if not rate-limited;true
com.google.common.util.concurrent.RateLimiter;double acquire(int permits);boolean tryAcquire(long timeout, TimeUnit unit);@throws;;;if the requested number of permits is negative or zero;true
com.google.common.util.concurrent.RateLimiter;double acquire(int permits);boolean tryAcquire(int permits);@param;int permits;int permits;the number of permits to acquire;true
com.google.common.util.concurrent.RateLimiter;double acquire(int permits);boolean tryAcquire(int permits);@throws;;;if the requested number of permits is negative or zero;true
com.google.common.util.concurrent.RateLimiter;double acquire(int permits);boolean tryAcquire(int permits, long timeout, TimeUnit unit);@param;int permits;int permits;the number of permits to acquire;true
com.google.common.util.concurrent.RateLimiter;double acquire(int permits);boolean tryAcquire(int permits, long timeout, TimeUnit unit);@throws;;;if the requested number of permits is negative or zero;true
com.google.common.util.concurrent.RateLimiter;boolean tryAcquire(long timeout, TimeUnit unit);boolean tryAcquire(int permits);@throws;;;if the requested number of permits is negative or zero;true
com.google.common.util.concurrent.RateLimiter;boolean tryAcquire(long timeout, TimeUnit unit);boolean tryAcquire();@return;;;true if the permit was acquired, false otherwise;true
com.google.common.util.concurrent.RateLimiter;boolean tryAcquire(long timeout, TimeUnit unit);boolean tryAcquire(int permits, long timeout, TimeUnit unit);@param;TimeUnit unit;TimeUnit unit;the time unit of the timeout argument;true
com.google.common.util.concurrent.RateLimiter;boolean tryAcquire(long timeout, TimeUnit unit);boolean tryAcquire(int permits, long timeout, TimeUnit unit);@throws;;;if the requested number of permits is negative or zero;true
com.google.common.util.concurrent.RateLimiter;boolean tryAcquire(int permits);boolean tryAcquire(int permits, long timeout, TimeUnit unit);@return;;;true if the permits were acquired, false otherwise;true
com.google.common.util.concurrent.RateLimiter;boolean tryAcquire(int permits);boolean tryAcquire(int permits, long timeout, TimeUnit unit);@param;int permits;int permits;the number of permits to acquire;true
com.google.common.util.concurrent.RateLimiter;boolean tryAcquire(int permits);boolean tryAcquire(int permits, long timeout, TimeUnit unit);@throws;;;if the requested number of permits is negative or zero;true
