Class;Method1;Method2;Type;Param1;Param2;Cloned text;Legit?
org.apache.lucene.document.Field; Field(String name, IndexableFieldType type); Field(String name, byte[] value, IndexableFieldType type);@param;IndexableFieldType type;IndexableFieldType type;field type;true
org.apache.lucene.document.Field; Field(String name, IndexableFieldType type); Field(String name, byte[] value, int offset, int length, IndexableFieldType type);@param;String name;String name;field name;true
org.apache.lucene.document.Field; Field(String name, IndexableFieldType type); Field(String name, byte[] value, int offset, int length, IndexableFieldType type);@param;IndexableFieldType type;IndexableFieldType type;field type;true
org.apache.lucene.document.Field; Field(String name, IndexableFieldType type); Field(String name, BytesRef bytes, IndexableFieldType type);@param;String name;String name;field name;true
org.apache.lucene.document.Field; Field(String name, IndexableFieldType type); Field(String name, BytesRef bytes, IndexableFieldType type);@param;IndexableFieldType type;IndexableFieldType type;field type;true
org.apache.lucene.document.Field; Field(String name, IndexableFieldType type); Field(String name, String value, IndexableFieldType type);@param;String name;String name;field name;true
org.apache.lucene.document.Field; Field(String name, IndexableFieldType type); Field(String name, String value, IndexableFieldType type);@param;IndexableFieldType type;IndexableFieldType type;field type;true
org.apache.lucene.document.Field; Field(String name, Reader reader, IndexableFieldType type); Field(String name, TokenStream tokenStream, IndexableFieldType type);@param;String name;String name;field name;true
org.apache.lucene.document.Field; Field(String name, Reader reader, IndexableFieldType type); Field(String name, TokenStream tokenStream, IndexableFieldType type);@param;IndexableFieldType type;IndexableFieldType type;field type;true
org.apache.lucene.document.Field; Field(String name, Reader reader, IndexableFieldType type); Field(String name, byte[] value, IndexableFieldType type);@param;String name;String name;field name;true
org.apache.lucene.document.Field; Field(String name, Reader reader, IndexableFieldType type); Field(String name, byte[] value, IndexableFieldType type);@param;IndexableFieldType type;IndexableFieldType type;field type;true
org.apache.lucene.document.Field; Field(String name, Reader reader, IndexableFieldType type); Field(String name, byte[] value, int offset, int length, IndexableFieldType type);@param;String name;String name;field name;true
org.apache.lucene.document.Field; Field(String name, Reader reader, IndexableFieldType type); Field(String name, byte[] value, int offset, int length, IndexableFieldType type);@param;IndexableFieldType type;IndexableFieldType type;field type;true
org.apache.lucene.document.Field; Field(String name, Reader reader, IndexableFieldType type); Field(String name, BytesRef bytes, IndexableFieldType type);@param;String name;String name;field name;true
org.apache.lucene.document.Field; Field(String name, Reader reader, IndexableFieldType type); Field(String name, BytesRef bytes, IndexableFieldType type);@param;IndexableFieldType type;IndexableFieldType type;field type;true
org.apache.lucene.document.Field; Field(String name, Reader reader, IndexableFieldType type); Field(String name, String value, IndexableFieldType type);@param;String name;String name;field name;true
org.apache.lucene.document.Field; Field(String name, Reader reader, IndexableFieldType type); Field(String name, String value, IndexableFieldType type);@param;IndexableFieldType type;IndexableFieldType type;field type;true
org.apache.lucene.document.Field; Field(String name, TokenStream tokenStream, IndexableFieldType type); Field(String name, byte[] value, IndexableFieldType type);@param;String name;String name;field name;true
org.apache.lucene.document.Field; Field(String name, TokenStream tokenStream, IndexableFieldType type); Field(String name, byte[] value, IndexableFieldType type);@param;IndexableFieldType type;IndexableFieldType type;field type;true
org.apache.lucene.document.Field; Field(String name, TokenStream tokenStream, IndexableFieldType type); Field(String name, byte[] value, int offset, int length, IndexableFieldType type);@param;String name;String name;field name;true
org.apache.lucene.document.Field; Field(String name, TokenStream tokenStream, IndexableFieldType type); Field(String name, byte[] value, int offset, int length, IndexableFieldType type);@param;IndexableFieldType type;IndexableFieldType type;field type;true
org.apache.lucene.document.Field; Field(String name, TokenStream tokenStream, IndexableFieldType type); Field(String name, BytesRef bytes, IndexableFieldType type);@param;String name;String name;field name;true
org.apache.lucene.document.Field; Field(String name, TokenStream tokenStream, IndexableFieldType type); Field(String name, BytesRef bytes, IndexableFieldType type);@param;IndexableFieldType type;IndexableFieldType type;field type;true
org.apache.lucene.document.Field; Field(String name, TokenStream tokenStream, IndexableFieldType type); Field(String name, String value, IndexableFieldType type);@param;String name;String name;field name;true
org.apache.lucene.document.Field; Field(String name, TokenStream tokenStream, IndexableFieldType type); Field(String name, String value, IndexableFieldType type);@param;IndexableFieldType type;IndexableFieldType type;field type;true
org.apache.lucene.document.Field; Field(String name, byte[] value, IndexableFieldType type); Field(String name, byte[] value, int offset, int length, IndexableFieldType type);Free text;;;Create field with binary value. <p>NOTE: the provided byte[] is not copied so be sure not to change it until you're done with this field. ;true
org.apache.lucene.document.Field; Field(String name, byte[] value, IndexableFieldType type); Field(String name, byte[] value, int offset, int length, IndexableFieldType type);@param;String name;String name;field name;true
org.apache.lucene.document.Field; Field(String name, byte[] value, IndexableFieldType type); Field(String name, byte[] value, int offset, int length, IndexableFieldType type);@param;byte[] value;byte[] value;byte array pointing to binary content (not copied);true
org.apache.lucene.document.Field; Field(String name, byte[] value, IndexableFieldType type); Field(String name, byte[] value, int offset, int length, IndexableFieldType type);@param;IndexableFieldType type;IndexableFieldType type;field type;true
org.apache.lucene.document.Field; Field(String name, byte[] value, IndexableFieldType type); Field(String name, byte[] value, int offset, int length, IndexableFieldType type);@throws;;;if the field name is null, or the field's type is indexed();true
org.apache.lucene.document.Field; Field(String name, byte[] value, IndexableFieldType type); Field(String name, byte[] value, int offset, int length, IndexableFieldType type);@throws;;;if the type is null;true
org.apache.lucene.document.Field; Field(String name, byte[] value, IndexableFieldType type); Field(String name, BytesRef bytes, IndexableFieldType type);@param;String name;String name;field name;true
org.apache.lucene.document.Field; Field(String name, byte[] value, IndexableFieldType type); Field(String name, BytesRef bytes, IndexableFieldType type);@param;IndexableFieldType type;IndexableFieldType type;field type;true
org.apache.lucene.document.Field; Field(String name, byte[] value, IndexableFieldType type); Field(String name, BytesRef bytes, IndexableFieldType type);@throws;;;if the field name is null, or the field's type is indexed();true
org.apache.lucene.document.Field; Field(String name, byte[] value, IndexableFieldType type); Field(String name, BytesRef bytes, IndexableFieldType type);@throws;;;if the type is null;true
org.apache.lucene.document.Field; Field(String name, byte[] value, IndexableFieldType type); Field(String name, String value, IndexableFieldType type);@param;String name;String name;field name;true
org.apache.lucene.document.Field; Field(String name, byte[] value, IndexableFieldType type); Field(String name, String value, IndexableFieldType type);@param;IndexableFieldType type;IndexableFieldType type;field type;true
org.apache.lucene.document.Field; Field(String name, byte[] value, IndexableFieldType type); Field(String name, String value, IndexableFieldType type);@throws;;;if the type is null;true
org.apache.lucene.document.Field; Field(String name, byte[] value, int offset, int length, IndexableFieldType type); Field(String name, BytesRef bytes, IndexableFieldType type);@param;String name;String name;field name;true
org.apache.lucene.document.Field; Field(String name, byte[] value, int offset, int length, IndexableFieldType type); Field(String name, BytesRef bytes, IndexableFieldType type);@param;IndexableFieldType type;IndexableFieldType type;field type;true
org.apache.lucene.document.Field; Field(String name, byte[] value, int offset, int length, IndexableFieldType type); Field(String name, BytesRef bytes, IndexableFieldType type);@throws;;;if the field name is null, or the field's type is indexed();true
org.apache.lucene.document.Field; Field(String name, byte[] value, int offset, int length, IndexableFieldType type); Field(String name, BytesRef bytes, IndexableFieldType type);@throws;;;if the type is null;true
org.apache.lucene.document.Field; Field(String name, byte[] value, int offset, int length, IndexableFieldType type); Field(String name, String value, IndexableFieldType type);@param;String name;String name;field name;true
org.apache.lucene.document.Field; Field(String name, byte[] value, int offset, int length, IndexableFieldType type); Field(String name, String value, IndexableFieldType type);@param;IndexableFieldType type;IndexableFieldType type;field type;true
org.apache.lucene.document.Field; Field(String name, byte[] value, int offset, int length, IndexableFieldType type); Field(String name, String value, IndexableFieldType type);@throws;;;if the type is null;true
org.apache.lucene.document.Field; Field(String name, BytesRef bytes, IndexableFieldType type); Field(String name, String value, IndexableFieldType type);@param;String name;String name;field name;true
org.apache.lucene.document.Field; Field(String name, BytesRef bytes, IndexableFieldType type); Field(String name, String value, IndexableFieldType type);@param;IndexableFieldType type;IndexableFieldType type;field type;true
org.apache.lucene.document.Field; Field(String name, BytesRef bytes, IndexableFieldType type); Field(String name, String value, IndexableFieldType type);@throws;;;if the type is null;true
org.apache.lucene.document.Field;void setReaderValue(Reader value);void setBytesValue(byte[] value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setReaderValue(Reader value);void setByteValue(byte value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setReaderValue(Reader value);void setShortValue(short value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setReaderValue(Reader value);void setIntValue(int value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setReaderValue(Reader value);void setLongValue(long value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setReaderValue(Reader value);void setFloatValue(float value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setReaderValue(Reader value);void setDoubleValue(double value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setBytesValue(byte[] value);void setByteValue(byte value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setBytesValue(byte[] value);void setShortValue(short value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setBytesValue(byte[] value);void setIntValue(int value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setBytesValue(byte[] value);void setLongValue(long value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setBytesValue(byte[] value);void setFloatValue(float value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setBytesValue(byte[] value);void setDoubleValue(double value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setByteValue(byte value);void setShortValue(short value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setByteValue(byte value);void setIntValue(int value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setByteValue(byte value);void setLongValue(long value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setByteValue(byte value);void setFloatValue(float value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setByteValue(byte value);void setDoubleValue(double value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setShortValue(short value);void setIntValue(int value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setShortValue(short value);void setLongValue(long value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setShortValue(short value);void setFloatValue(float value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setShortValue(short value);void setDoubleValue(double value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setIntValue(int value);void setLongValue(long value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setIntValue(int value);void setFloatValue(float value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setIntValue(int value);void setDoubleValue(double value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setLongValue(long value);void setFloatValue(float value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setLongValue(long value);void setDoubleValue(double value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.Field;void setFloatValue(float value);void setDoubleValue(double value);Whole;;;Expert: change the value of this field. See {@link #setStringValue(String)}.    ;false
org.apache.lucene.document.DoublePoint;Query newExactQuery(String field, double value);Query newRangeQuery(String field, double lowerValue, double upperValue);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.DoublePoint;Query newExactQuery(String field, double value);Query newRangeQuery(String field, double lowerValue, double upperValue);@throws;;;if field is null.;true
org.apache.lucene.document.DoublePoint;Query newExactQuery(String field, double value);Query newRangeQuery(String field, double[] lowerValue, double[] upperValue);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.DoublePoint;Query newExactQuery(String field, double value);Query newSetQuery(String field, double values);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.DoublePoint;Query newExactQuery(String field, double value);Query newSetQuery(String field, Collection values);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.DoublePoint;Query newRangeQuery(String field, double lowerValue, double upperValue);Query newRangeQuery(String field, double[] lowerValue, double[] upperValue);@return;;;a query matching documents within this range.;true
org.apache.lucene.document.DoublePoint;Query newRangeQuery(String field, double lowerValue, double upperValue);Query newRangeQuery(String field, double[] lowerValue, double[] upperValue);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.DoublePoint;Query newRangeQuery(String field, double lowerValue, double upperValue);Query newSetQuery(String field, double values);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.DoublePoint;Query newRangeQuery(String field, double lowerValue, double upperValue);Query newSetQuery(String field, Collection values);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.DoublePoint;Query newRangeQuery(String field, double[] lowerValue, double[] upperValue);Query newSetQuery(String field, double values);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.DoublePoint;Query newRangeQuery(String field, double[] lowerValue, double[] upperValue);Query newSetQuery(String field, Collection values);@param;String field;String field;field name. must not be null.;true
org.apache.lucene.document.DoublePoint;Query newSetQuery(String field, double values);Query newSetQuery(String field, Collection values);Whole;;;Create a query matching any of the specified 1D values.  This is the points equivalent of {@code TermsQuery}.  @param field name. must not be null.@param all values to match  ;false
org.apache.lucene.search.similarities.BM25Similarity;Explanation idfExplain(CollectionStatistics collectionStats, TermStatistics termStats);Explanation idfExplain(CollectionStatistics collectionStats, TermStatistics[] termStats);@param;CollectionStatistics collectionStats;CollectionStatistics collectionStats;collection-level statistics;true
org.apache.lucene.search.similarities.SimilarityBase;float score(BasicStats stats, float freq, float docLen);void explain(List subExpls, BasicStats stats, int doc, float freq, float docLen);@param;BasicStats stats;BasicStats stats;the corpus level statistics.;true
org.apache.lucene.search.similarities.SimilarityBase;float score(BasicStats stats, float freq, float docLen);void explain(List subExpls, BasicStats stats, int doc, float freq, float docLen);@param;float freq;float freq;the term frequency.;true
org.apache.lucene.search.similarities.SimilarityBase;float score(BasicStats stats, float freq, float docLen);void explain(List subExpls, BasicStats stats, int doc, float freq, float docLen);@param;float docLen;float docLen;the document length.;true
org.apache.lucene.search.similarities.SimilarityBase;float score(BasicStats stats, float freq, float docLen);Explanation explain(BasicStats stats, int doc, Explanation freq, float docLen);@param;BasicStats stats;BasicStats stats;the corpus level statistics.;true
org.apache.lucene.search.similarities.SimilarityBase;float score(BasicStats stats, float freq, float docLen);Explanation explain(BasicStats stats, int doc, Explanation freq, float docLen);@param;float docLen;float docLen;the document length.;true
org.apache.lucene.search.similarities.SimilarityBase;void explain(List subExpls, BasicStats stats, int doc, float freq, float docLen);Explanation explain(BasicStats stats, int doc, Explanation freq, float docLen);@param;BasicStats stats;BasicStats stats;the corpus level statistics.;true
org.apache.lucene.search.similarities.SimilarityBase;void explain(List subExpls, BasicStats stats, int doc, float freq, float docLen);Explanation explain(BasicStats stats, int doc, Explanation freq, float docLen);@param;int doc;int doc;the document id.;true
org.apache.lucene.search.similarities.SimilarityBase;void explain(List subExpls, BasicStats stats, int doc, float freq, float docLen);Explanation explain(BasicStats stats, int doc, Explanation freq, float docLen);@param;float docLen;float docLen;the document length.;true
org.apache.lucene.search.similarities.AxiomaticF2EXP; AxiomaticF2EXP(float s, float k); AxiomaticF2EXP(float s);@param;float s;float s;hyperparam for the growth function;true
org.apache.lucene.search.similarities.Axiomatic; Axiomatic(float s, int queryLen, float k); Axiomatic(float s);@param;float s;float s;hyperparam for the growth function;true
org.apache.lucene.search.similarities.Axiomatic; Axiomatic(float s, int queryLen, float k); Axiomatic(float s, int queryLen);@param;float s;float s;hyperparam for the growth function;true
org.apache.lucene.search.similarities.Axiomatic; Axiomatic(float s, int queryLen, float k); Axiomatic(float s, int queryLen);@param;int queryLen;int queryLen;the query length;true
org.apache.lucene.search.similarities.Axiomatic; Axiomatic(float s); Axiomatic(float s, int queryLen);@param;float s;float s;hyperparam for the growth function;true
org.apache.lucene.search.similarities.AxiomaticF3EXP; AxiomaticF3EXP(float s, int queryLen, float k); AxiomaticF3EXP(float s, int queryLen);@param;float s;float s;hyperparam for the growth function;true
org.apache.lucene.search.similarities.AxiomaticF3EXP; AxiomaticF3EXP(float s, int queryLen, float k); AxiomaticF3EXP(float s, int queryLen);@param;int queryLen;int queryLen;the query length;true
org.apache.lucene.search.similarities.AxiomaticF1EXP; AxiomaticF1EXP(float s, float k); AxiomaticF1EXP(float s);@param;float s;float s;hyperparam for the growth function;true
org.apache.lucene.search.similarities.TFIDFSimilarity;Explanation idfExplain(CollectionStatistics collectionStats, TermStatistics termStats);Explanation idfExplain(CollectionStatistics collectionStats, TermStatistics[] termStats);@param;CollectionStatistics collectionStats;CollectionStatistics collectionStats;collection-level statistics;true
org.apache.lucene.search.PhraseQuery; PhraseQuery(int slop, String field, String terms); PhraseQuery(int slop, String field, BytesRef terms);Whole;;;Create a phrase query which will match documents that contain the given list of terms at consecutive positions in {@code field}, and at a maximum edit distance of {@code slop}. For more complicated use-cases, use {@link PhraseQuery.Builder}. @see #getSlop()    ;false
org.apache.lucene.search.PhraseQuery; PhraseQuery(String field, String terms); PhraseQuery(String field, BytesRef terms);Whole;;;Create a phrase query which will match documents that contain the given list of terms at consecutive positions in {@code field}.    ;false
org.apache.lucene.search.Sort; Sort(SortField fields);void setSort(SortField fields);Whole;;; first SortField is checked first, but if it produces a  tie, then the second SortField is used to break the tie,  etc.  Finally, if there is still a tie after all SortFields  are checked, the internal Lucene docid is used to break it.    ;false
org.apache.lucene.search.WildcardQuery; WildcardQuery(Term term); WildcardQuery(Term term, int maxDeterminizedStates);Free text;;;Constructs a query for terms matching <code>term</code>. ;true
org.apache.lucene.search.RegexpQuery; RegexpQuery(Term term); RegexpQuery(Term term, int flags);@param;Term term;Term term;regular expression.;true
org.apache.lucene.search.RegexpQuery; RegexpQuery(Term term); RegexpQuery(Term term, int flags, int maxDeterminizedStates);@param;Term term;Term term;regular expression.;true
org.apache.lucene.search.RegexpQuery; RegexpQuery(Term term); RegexpQuery(Term term, int flags, AutomatonProvider provider, int maxDeterminizedStates);@param;Term term;Term term;regular expression.;true
org.apache.lucene.search.RegexpQuery; RegexpQuery(Term term, int flags); RegexpQuery(Term term, int flags, int maxDeterminizedStates);Free text;;;Constructs a query for terms matching <code>term</code>. ;true
org.apache.lucene.search.RegexpQuery; RegexpQuery(Term term, int flags); RegexpQuery(Term term, int flags, int maxDeterminizedStates);@param;Term term;Term term;regular expression.;true
org.apache.lucene.search.RegexpQuery; RegexpQuery(Term term, int flags); RegexpQuery(Term term, int flags, int maxDeterminizedStates);@param;int flags;int flags;optional RegExp features from RegExp;true
org.apache.lucene.search.RegexpQuery; RegexpQuery(Term term, int flags); RegexpQuery(Term term, int flags, AutomatonProvider provider, int maxDeterminizedStates);Free text;;;Constructs a query for terms matching <code>term</code>. ;true
org.apache.lucene.search.RegexpQuery; RegexpQuery(Term term, int flags); RegexpQuery(Term term, int flags, AutomatonProvider provider, int maxDeterminizedStates);@param;Term term;Term term;regular expression.;true
org.apache.lucene.search.RegexpQuery; RegexpQuery(Term term, int flags); RegexpQuery(Term term, int flags, AutomatonProvider provider, int maxDeterminizedStates);@param;int flags;int flags;optional RegExp features from RegExp;true
org.apache.lucene.search.RegexpQuery; RegexpQuery(Term term, int flags, int maxDeterminizedStates); RegexpQuery(Term term, int flags, AutomatonProvider provider, int maxDeterminizedStates);Free text;;;Constructs a query for terms matching <code>term</code>. ;true
org.apache.lucene.search.RegexpQuery; RegexpQuery(Term term, int flags, int maxDeterminizedStates); RegexpQuery(Term term, int flags, AutomatonProvider provider, int maxDeterminizedStates);@param;Term term;Term term;regular expression.;true
org.apache.lucene.search.RegexpQuery; RegexpQuery(Term term, int flags, int maxDeterminizedStates); RegexpQuery(Term term, int flags, AutomatonProvider provider, int maxDeterminizedStates);@param;int flags;int flags;optional RegExp features from RegExp;true
org.apache.lucene.search.RegexpQuery; RegexpQuery(Term term, int flags, int maxDeterminizedStates); RegexpQuery(Term term, int flags, AutomatonProvider provider, int maxDeterminizedStates);@param;int maxDeterminizedStates;int maxDeterminizedStates;maximum number of states that compiling the automaton for the regexp can result in. Set higher to allow more complex queries and lower to prevent memory exhaustion.;true
org.apache.lucene.search.SortedNumericSortField; SortedNumericSortField(String field, SortField.Type type); SortedNumericSortField(String field, SortField.Type type, boolean reverse);@param;String field;String field;Name of field to sort by. Must not be null.;true
org.apache.lucene.search.SortedNumericSortField; SortedNumericSortField(String field, SortField.Type type); SortedNumericSortField(String field, SortField.Type type, boolean reverse);@param;SortField.Type type;SortField.Type type;Type of values;true
org.apache.lucene.search.SortedNumericSortField; SortedNumericSortField(String field, SortField.Type type); SortedNumericSortField(String field, SortField.Type type, boolean reverse, SortedNumericSelector.Type selector);@param;String field;String field;Name of field to sort by. Must not be null.;true
org.apache.lucene.search.SortedNumericSortField; SortedNumericSortField(String field, SortField.Type type); SortedNumericSortField(String field, SortField.Type type, boolean reverse, SortedNumericSelector.Type selector);@param;SortField.Type type;SortField.Type type;Type of values;true
org.apache.lucene.search.SortedNumericSortField; SortedNumericSortField(String field, SortField.Type type, boolean reverse); SortedNumericSortField(String field, SortField.Type type, boolean reverse, SortedNumericSelector.Type selector);@param;String field;String field;Name of field to sort by. Must not be null.;true
org.apache.lucene.search.SortedNumericSortField; SortedNumericSortField(String field, SortField.Type type, boolean reverse); SortedNumericSortField(String field, SortField.Type type, boolean reverse, SortedNumericSelector.Type selector);@param;SortField.Type type;SortField.Type type;Type of values;true
org.apache.lucene.search.SortedNumericSortField; SortedNumericSortField(String field, SortField.Type type, boolean reverse); SortedNumericSortField(String field, SortField.Type type, boolean reverse, SortedNumericSelector.Type selector);@param;boolean reverse;boolean reverse;True if natural order should be reversed.;true
org.apache.lucene.search.ConstantScoreScorer; ConstantScoreScorer(Weight weight, float score, DocIdSetIterator disi); ConstantScoreScorer(Weight weight, float score, TwoPhaseIterator twoPhaseIterator);@param;Weight weight;Weight weight;the parent weight;true
org.apache.lucene.search.ConstantScoreScorer; ConstantScoreScorer(Weight weight, float score, DocIdSetIterator disi); ConstantScoreScorer(Weight weight, float score, TwoPhaseIterator twoPhaseIterator);@param;float score;float score;the score to return on each document;true
org.apache.lucene.search.ConstantScoreScorer; ConstantScoreScorer(Weight weight, float score, DocIdSetIterator disi); ConstantScoreScorer(Weight weight, float score, TwoPhaseIterator twoPhaseIterator);@param;DocIdSetIterator disi;TwoPhaseIterator twoPhaseIterator;the iterator that defines matching documents;true
org.apache.lucene.search.spans.SpanWeight; SpanWeight(SpanQuery query, IndexSearcher searcher, Map termContexts, float boost);Spans getSpans(LeafReaderContext ctx, Postings requiredPostings);@throws;;;on error;true
org.apache.lucene.search.spans.SpanWeight; SpanWeight(SpanQuery query, IndexSearcher searcher, Map termContexts, float boost);Similarity.SimScorer getSimScorer(LeafReaderContext context);@throws;;;on error;true
org.apache.lucene.search.spans.SpanWeight;Spans getSpans(LeafReaderContext ctx, Postings requiredPostings);Similarity.SimScorer getSimScorer(LeafReaderContext context);@throws;;;on error;true
org.apache.lucene.search.spans.SpanQuery;Map getTermContexts(SpanWeight weights);Map getTermContexts(Collection weights);Whole;;;Build a map of terms to termcontexts, for use in constructing SpanWeights @lucene.internal    ;false
org.apache.lucene.search.AutomatonQuery; AutomatonQuery(Term term, Automaton automaton); AutomatonQuery(Term term, Automaton automaton, int maxDeterminizedStates);Free text;;;Create a new AutomatonQuery from an {@link Automaton}. ;true
org.apache.lucene.search.AutomatonQuery; AutomatonQuery(Term term, Automaton automaton); AutomatonQuery(Term term, Automaton automaton, int maxDeterminizedStates);@param;Term term;Term term;Term containing field and possibly some pattern structure. The term text is ignored.;true
org.apache.lucene.search.AutomatonQuery; AutomatonQuery(Term term, Automaton automaton); AutomatonQuery(Term term, Automaton automaton, int maxDeterminizedStates);@param;Automaton automaton;Automaton automaton;Automaton to run, terms that are accepted are considered a match.;true
org.apache.lucene.search.AutomatonQuery; AutomatonQuery(Term term, Automaton automaton); AutomatonQuery(Term term, Automaton automaton, int maxDeterminizedStates, boolean isBinary);Free text;;;Create a new AutomatonQuery from an {@link Automaton}. ;true
org.apache.lucene.search.AutomatonQuery; AutomatonQuery(Term term, Automaton automaton); AutomatonQuery(Term term, Automaton automaton, int maxDeterminizedStates, boolean isBinary);@param;Term term;Term term;Term containing field and possibly some pattern structure. The term text is ignored.;true
org.apache.lucene.search.AutomatonQuery; AutomatonQuery(Term term, Automaton automaton); AutomatonQuery(Term term, Automaton automaton, int maxDeterminizedStates, boolean isBinary);@param;Automaton automaton;Automaton automaton;Automaton to run, terms that are accepted are considered a match.;true
org.apache.lucene.search.AutomatonQuery; AutomatonQuery(Term term, Automaton automaton, int maxDeterminizedStates); AutomatonQuery(Term term, Automaton automaton, int maxDeterminizedStates, boolean isBinary);Free text;;;Create a new AutomatonQuery from an {@link Automaton}. ;true
org.apache.lucene.search.AutomatonQuery; AutomatonQuery(Term term, Automaton automaton, int maxDeterminizedStates); AutomatonQuery(Term term, Automaton automaton, int maxDeterminizedStates, boolean isBinary);@param;Term term;Term term;Term containing field and possibly some pattern structure. The term text is ignored.;true
org.apache.lucene.search.AutomatonQuery; AutomatonQuery(Term term, Automaton automaton, int maxDeterminizedStates); AutomatonQuery(Term term, Automaton automaton, int maxDeterminizedStates, boolean isBinary);@param;Automaton automaton;Automaton automaton;Automaton to run, terms that are accepted are considered a match.;true
org.apache.lucene.search.AutomatonQuery; AutomatonQuery(Term term, Automaton automaton, int maxDeterminizedStates); AutomatonQuery(Term term, Automaton automaton, int maxDeterminizedStates, boolean isBinary);@param;int maxDeterminizedStates;int maxDeterminizedStates;maximum number of states in the resulting automata. If the automata would need more than this many states TooComplextToDeterminizeException is thrown. Higher number require more space but can process more complex automata.;true
org.apache.lucene.search.IndexSearcher;TopDocs searchAfter(ScoreDoc after, Query query, int numHits);TopDocs search(Query query, int n);@throws;;;If a query would exceed BooleanQuery#getMaxClauseCount() clauses.;true
org.apache.lucene.search.IndexSearcher;TopDocs searchAfter(ScoreDoc after, Query query, int numHits);void search(Query query, Collector results);@throws;;;If a query would exceed BooleanQuery#getMaxClauseCount() clauses.;true
org.apache.lucene.search.IndexSearcher;TopDocs searchAfter(ScoreDoc after, Query query, int numHits);TopFieldDocs search(Query query, int n, Sort sort, boolean doDocScores, boolean doMaxScore);@throws;;;If a query would exceed BooleanQuery#getMaxClauseCount() clauses.;true
org.apache.lucene.search.IndexSearcher;TopDocs searchAfter(ScoreDoc after, Query query, int numHits);TopDocs searchAfter(ScoreDoc after, Query query, int n, Sort sort);Whole;;;hits for <code>query</code> where all results are after a previous result (<code>after</code>). <p> By passing the bottom result from a previous page as <code>after</code>, this method can be used for efficient 'deep-paging' across potentially large result sets.    @throws If a query would exceed BooleanQuery#getMaxClauseCount() clauses.;false
