Class;Method1;Method2;Type;Param1;Param2;Cloned text;Legit?
org.springframework.core.env.PropertyResolver;T getProperty(String key, Class targetType);T getProperty(String key, Class targetType, T defaultValue);@param;Class<T> targetType;Class<T> targetType;the expected type of the property value;true
org.springframework.core.env.PropertyResolver;String resolvePlaceholders(String text);String resolveRequiredPlaceholders(String text);@return;;;the resolved String (never null);false
org.springframework.core.env.PropertySources;boolean contains(String name);PropertySource get(String name);@param;String name;String name;the {@linkplain PropertySource#getName() name of the property source} to find;true
org.springframework.core.env.ConfigurableEnvironment;void setActiveProfiles(String profiles);void setDefaultProfiles(String profiles);@throws;;;if any profile is null, empty or whitespace-only;true
org.springframework.core.env.CompositePropertySource;void addPropertySource(PropertySource propertySource);void addFirstPropertySource(PropertySource propertySource);@param;PropertySource<?> propertySource;PropertySource<?> propertySource;the PropertySource to add;true
org.springframework.core.type.AnnotationMetadata;Set getMetaAnnotationTypes(String annotationName);boolean hasMetaAnnotation(String metaAnnotationName);@param;String annotationName;String metaAnnotationName;the fully qualified class name of the meta-annotation type to look for;false
org.springframework.core.type.AnnotationMetadata;boolean hasAnnotation(String annotationName);boolean hasAnnotatedMethods(String annotationName);@param;String annotationName;String annotationName;the fully qualified class name of the annotation type to look for;true
org.springframework.core.type.AnnotationMetadata;boolean hasAnnotation(String annotationName);Set getAnnotatedMethods(String annotationName);@param;String annotationName;String annotationName;the fully qualified class name of the annotation type to look for;true
org.springframework.core.type.AnnotationMetadata;boolean hasAnnotatedMethods(String annotationName);Set getAnnotatedMethods(String annotationName);@param;String annotationName;String annotationName;the fully qualified class name of the annotation type to look for;true
org.springframework.core.type.StandardMethodMetadata; StandardMethodMetadata(Method introspectedMethod); StandardMethodMetadata(Method introspectedMethod, boolean nestedAnnotationsAsMap);@param;Method introspectedMethod;Method introspectedMethod;the Method to introspect;true
org.springframework.core.type.StandardAnnotationMetadata; StandardAnnotationMetadata(Class introspectedClass); StandardAnnotationMetadata(Class introspectedClass, boolean nestedAnnotationsAsMap);@param;Class<?> introspectedClass;Class<?> introspectedClass;the Class to introspect;true
org.springframework.core.type.classreading.MetadataReaderFactory;MetadataReader getMetadataReader(String className);MetadataReader getMetadataReader(Resource resource);@return;;;a holder for the ClassReader instance (never null);true
org.springframework.core.type.classreading.MetadataReaderFactory;MetadataReader getMetadataReader(String className);MetadataReader getMetadataReader(Resource resource);@throws;;;in case of I/O failure;true
org.springframework.core.type.filter.AnnotationTypeFilter; AnnotationTypeFilter(Class annotationType); AnnotationTypeFilter(Class annotationType, boolean considerMetaAnnotations);@param;Class<? extends Annotation> annotationType;Class<? extends Annotation> annotationType;the annotation type to match;true
org.springframework.core.type.filter.AnnotationTypeFilter; AnnotationTypeFilter(Class annotationType); AnnotationTypeFilter(Class annotationType, boolean considerMetaAnnotations, boolean considerInterfaces);@param;Class<? extends Annotation> annotationType;Class<? extends Annotation> annotationType;the annotation type to match;true
org.springframework.core.type.filter.AnnotationTypeFilter; AnnotationTypeFilter(Class annotationType, boolean considerMetaAnnotations); AnnotationTypeFilter(Class annotationType, boolean considerMetaAnnotations, boolean considerInterfaces);@param;Class<? extends Annotation> annotationType;Class<? extends Annotation> annotationType;the annotation type to match;true
org.springframework.core.type.filter.AnnotationTypeFilter; AnnotationTypeFilter(Class annotationType, boolean considerMetaAnnotations); AnnotationTypeFilter(Class annotationType, boolean considerMetaAnnotations, boolean considerInterfaces);@param;boolean considerMetaAnnotations;boolean considerMetaAnnotations;whether to also match on meta-annotations;true
org.springframework.core.type.AnnotatedTypeMetadata;boolean isAnnotated(String annotationName);Map getAnnotationAttributes(String annotationName);@param;String annotationName;String annotationName;the fully qualified class name of the annotation type to look for;true
org.springframework.core.type.AnnotatedTypeMetadata;boolean isAnnotated(String annotationName);Map getAnnotationAttributes(String annotationName, boolean classValuesAsString);@param;String annotationName;String annotationName;the fully qualified class name of the annotation type to look for;true
org.springframework.core.type.AnnotatedTypeMetadata;boolean isAnnotated(String annotationName);MultiValueMap getAllAnnotationAttributes(String annotationName);@param;String annotationName;String annotationName;the fully qualified class name of the annotation type to look for;true
org.springframework.core.type.AnnotatedTypeMetadata;boolean isAnnotated(String annotationName);MultiValueMap getAllAnnotationAttributes(String annotationName, boolean classValuesAsString);@param;String annotationName;String annotationName;the fully qualified class name of the annotation type to look for;true
org.springframework.core.type.AnnotatedTypeMetadata;Map getAnnotationAttributes(String annotationName);Map getAnnotationAttributes(String annotationName, boolean classValuesAsString);Free text;;;Retrieve the attributes of the annotation of the given type, if any (i.e. if defined on the underlying element, as direct annotation or meta-annotation), also taking attribute overrides on composed annotations into account. ;true
org.springframework.core.type.AnnotatedTypeMetadata;Map getAnnotationAttributes(String annotationName);Map getAnnotationAttributes(String annotationName, boolean classValuesAsString);@return;;;a Map of attributes, with the attribute name as key (e.g. "value") and the defined attribute value as Map value. This return value will be null if no matching annotation is defined.;true
org.springframework.core.type.AnnotatedTypeMetadata;Map getAnnotationAttributes(String annotationName);Map getAnnotationAttributes(String annotationName, boolean classValuesAsString);@param;String annotationName;String annotationName;the fully qualified class name of the annotation type to look for;true
org.springframework.core.type.AnnotatedTypeMetadata;Map getAnnotationAttributes(String annotationName);MultiValueMap getAllAnnotationAttributes(String annotationName);@param;String annotationName;String annotationName;the fully qualified class name of the annotation type to look for;true
org.springframework.core.type.AnnotatedTypeMetadata;Map getAnnotationAttributes(String annotationName);MultiValueMap getAllAnnotationAttributes(String annotationName, boolean classValuesAsString);@param;String annotationName;String annotationName;the fully qualified class name of the annotation type to look for;true
org.springframework.core.type.AnnotatedTypeMetadata;Map getAnnotationAttributes(String annotationName, boolean classValuesAsString);MultiValueMap getAllAnnotationAttributes(String annotationName);@param;String annotationName;String annotationName;the fully qualified class name of the annotation type to look for;true
org.springframework.core.type.AnnotatedTypeMetadata;Map getAnnotationAttributes(String annotationName, boolean classValuesAsString);MultiValueMap getAllAnnotationAttributes(String annotationName, boolean classValuesAsString);@param;String annotationName;String annotationName;the fully qualified class name of the annotation type to look for;true
org.springframework.core.type.AnnotatedTypeMetadata;MultiValueMap getAllAnnotationAttributes(String annotationName);MultiValueMap getAllAnnotationAttributes(String annotationName, boolean classValuesAsString);Free text;;;Retrieve all attributes of all annotations of the given type, if any (i.e. if defined on the underlying element, as direct annotation or meta-annotation). Note that this variant does <i>not</i> take attribute overrides into account. ;true
org.springframework.core.type.AnnotatedTypeMetadata;MultiValueMap getAllAnnotationAttributes(String annotationName);MultiValueMap getAllAnnotationAttributes(String annotationName, boolean classValuesAsString);@return;;;a MultiMap of attributes, with the attribute name as key (e.g. "value") and a list of the defined attribute values as Map value. This return value will be null if no matching annotation is defined.;true
org.springframework.core.type.AnnotatedTypeMetadata;MultiValueMap getAllAnnotationAttributes(String annotationName);MultiValueMap getAllAnnotationAttributes(String annotationName, boolean classValuesAsString);@param;String annotationName;String annotationName;the fully qualified class name of the annotation type to look for;true
org.springframework.core.GenericTypeResolver;Class resolveParameterType(MethodParameter methodParameter, Class implementationClass);Class resolveReturnType(Method method, Class clazz);@return;;;the corresponding generic parameter or return type;false
org.springframework.core.GenericTypeResolver;Class resolveParameterType(MethodParameter methodParameter, Class implementationClass);Class resolveReturnType(Method method, Class clazz);@param;Class<?> implementationClass;Class<?> clazz;the class to resolve type variables against;false
org.springframework.core.GenericTypeResolver;Class resolveReturnTypeArgument(Method method, Class genericIfc);Class resolveTypeArgument(Class clazz, Class genericIfc);@param;Class<?> genericIfc;Class<?> genericIfc;the generic interface or superclass to resolve the type argument from;true
org.springframework.core.GenericTypeResolver;Class resolveReturnTypeArgument(Method method, Class genericIfc);Class resolveTypeArguments(Class clazz, Class genericIfc);@param;Class<?> genericIfc;Class<?> genericIfc;the generic interface or superclass to resolve the type argument from;true
org.springframework.core.GenericTypeResolver;Class resolveTypeArgument(Class clazz, Class genericIfc);Class resolveTypeArguments(Class clazz, Class genericIfc);@param;Class<?> clazz;Class<?> clazz;the target class to check against;true
org.springframework.core.GenericTypeResolver;Class resolveTypeArgument(Class clazz, Class genericIfc);Class resolveTypeArguments(Class clazz, Class genericIfc);@param;Class<?> genericIfc;Class<?> genericIfc;the generic interface or superclass to resolve the type argument from;true
org.springframework.core.ParameterNameDiscoverer;String[] getParameterNames(Method method);String[] getParameterNames(Constructor ctor);@return;;;an array of parameter names if the names can be resolved, or null if they cannot;true
org.springframework.core.NestedIOException; NestedIOException(String msg); NestedIOException(String msg, Throwable cause);@param;String msg;String msg;the detail message;true
org.springframework.core.OverridingClassLoader; OverridingClassLoader(ClassLoader parent); OverridingClassLoader(ClassLoader parent, ClassLoader overrideDelegate);Free text;;;Create a new OverridingClassLoader for the given ClassLoader. ;true
org.springframework.core.OverridingClassLoader; OverridingClassLoader(ClassLoader parent); OverridingClassLoader(ClassLoader parent, ClassLoader overrideDelegate);@param;ClassLoader parent;ClassLoader parent;the ClassLoader to build an overriding ClassLoader for;true
org.springframework.core.OverridingClassLoader;Class loadClassForOverriding(String name);byte[] loadBytesForClass(String name);@param;String name;String name;the name of the class;true
org.springframework.core.OverridingClassLoader;Class loadClassForOverriding(String name);byte[] loadBytesForClass(String name);@throws;;;if the class for the given name couldn't be loaded;true
org.springframework.core.OverridingClassLoader;Class loadClassForOverriding(String name);InputStream openStreamForClass(String name);@param;String name;String name;the name of the class;true
org.springframework.core.OverridingClassLoader;byte[] loadBytesForClass(String name);InputStream openStreamForClass(String name);@param;String name;String name;the name of the class;true
org.springframework.core.task.TaskTimeoutException; TaskTimeoutException(String msg); TaskTimeoutException(String msg, Throwable cause);@param;String msg;String msg;the detail message;true
org.springframework.core.task.AsyncListenableTaskExecutor;ListenableFuture submitListenable(Runnable task);ListenableFuture submitListenable(Callable task);@return;;;a ListenableFuture representing pending completion of the task;true
org.springframework.core.task.AsyncListenableTaskExecutor;ListenableFuture submitListenable(Runnable task);ListenableFuture submitListenable(Callable task);@throws;;;if the given task was not accepted;true
org.springframework.core.task.AsyncTaskExecutor;void execute(Runnable task, long startTimeout);Future submit(Runnable task);@param;Runnable task;Runnable task;the Runnable to execute (never null);true
org.springframework.core.task.AsyncTaskExecutor;void execute(Runnable task, long startTimeout);Future submit(Runnable task);@throws;;;if the given task was not accepted;true
org.springframework.core.task.AsyncTaskExecutor;void execute(Runnable task, long startTimeout);Future submit(Callable task);@throws;;;if the given task was not accepted;true
org.springframework.core.task.AsyncTaskExecutor;Future submit(Runnable task);Future submit(Callable task);@return;;;a Future representing pending completion of the task;true
org.springframework.core.task.AsyncTaskExecutor;Future submit(Runnable task);Future submit(Callable task);@throws;;;if the given task was not accepted;true
org.springframework.core.task.TaskRejectedException; TaskRejectedException(String msg); TaskRejectedException(String msg, Throwable cause);@param;String msg;String msg;the detail message;true
org.springframework.core.MethodIntrospector;Map selectMethods(Class targetType, MetadataLookup metadataLookup);Set selectMethods(Class targetType, ReflectionUtils.MethodFilter methodFilter);@param;Class<?> targetType;Class<?> targetType;the target type to search methods on;true
org.springframework.core.NestedCheckedException; NestedCheckedException(String msg); NestedCheckedException(String msg, Throwable cause);@param;String msg;String msg;the detail message;true
org.springframework.core.ResolvableType;ResolvableType getGeneric(int indexes);Class resolveGeneric(int indexes);@param;int indexes;int indexes;the indexes that refer to the generic parameter (may be omitted to return the first generic);true
org.springframework.core.ResolvableType;Class resolveGenerics(Class fallback);Class resolve(Class fallback);@param;Class<?> fallback;Class<?> fallback;the fallback class to use if resolution fails;true
org.springframework.core.ResolvableType;ResolvableType forClass(Class clazz);ResolvableType forRawClass(Class clazz);@return;;;a ResolvableType for the specified class;false
org.springframework.core.ResolvableType;ResolvableType forClass(Class clazz);ResolvableType forRawClass(Class clazz);@param;Class<?> clazz;Class<?> clazz;the class to introspect (null is semantically equivalent to Object.class for typical use cases here};true
org.springframework.core.ResolvableType;ResolvableType forClass(Class baseType, Class implementationClass);ResolvableType forField(Field field, Class implementationClass);@param;Class<?> implementationClass;Class<?> implementationClass;the implementation class;true
org.springframework.core.ResolvableType;ResolvableType forClass(Class baseType, Class implementationClass);ResolvableType forField(Field field, int nestingLevel, Class implementationClass);@param;Class<?> implementationClass;Class<?> implementationClass;the implementation class;true
org.springframework.core.ResolvableType;ResolvableType forClass(Class baseType, Class implementationClass);ResolvableType forConstructorParameter(Constructor constructor, int parameterIndex, Class implementationClass);@param;Class<?> implementationClass;Class<?> implementationClass;the implementation class;true
org.springframework.core.ResolvableType;ResolvableType forClass(Class baseType, Class implementationClass);ResolvableType forMethodReturnType(Method method, Class implementationClass);@param;Class<?> implementationClass;Class<?> implementationClass;the implementation class;true
org.springframework.core.ResolvableType;ResolvableType forClass(Class baseType, Class implementationClass);ResolvableType forMethodParameter(Method method, int parameterIndex, Class implementationClass);@param;Class<?> implementationClass;Class<?> implementationClass;the implementation class;true
org.springframework.core.ResolvableType;ResolvableType forClassWithGenerics(Class clazz, Class generics);ResolvableType forClassWithGenerics(Class clazz, ResolvableType generics);Whole;;;Return a {@link ResolvableType} for the specified {@link Class} with pre-declared generics.  @param the class (or interface) to introspect@param the generics of the class @return a ResolvableType for the specific class and generics ;false
org.springframework.core.ResolvableType;ResolvableType forField(Field field);ResolvableType forField(Field field, Class implementationClass);@return;;;a ResolvableType for the specified field;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field);ResolvableType forField(Field field, Class implementationClass);@param;Field field;Field field;the source field;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field);ResolvableType forField(Field field, ResolvableType implementationType);@return;;;a ResolvableType for the specified field;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field);ResolvableType forField(Field field, ResolvableType implementationType);@param;Field field;Field field;the source field;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field);ResolvableType forField(Field field, int nestingLevel);@param;Field field;Field field;the source field;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field);ResolvableType forField(Field field, int nestingLevel, Class implementationClass);@return;;;a ResolvableType for the specified field;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field);ResolvableType forField(Field field, int nestingLevel, Class implementationClass);@param;Field field;Field field;the source field;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field, Class implementationClass);ResolvableType forField(Field field, ResolvableType implementationType);@return;;;a ResolvableType for the specified field;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field, Class implementationClass);ResolvableType forField(Field field, ResolvableType implementationType);@param;Field field;Field field;the source field;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field, Class implementationClass);ResolvableType forField(Field field, int nestingLevel);@param;Field field;Field field;the source field;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field, Class implementationClass);ResolvableType forField(Field field, int nestingLevel, Class implementationClass);@return;;;a ResolvableType for the specified field;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field, Class implementationClass);ResolvableType forField(Field field, int nestingLevel, Class implementationClass);@param;Field field;Field field;the source field;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field, Class implementationClass);ResolvableType forField(Field field, int nestingLevel, Class implementationClass);@param;Class<?> implementationClass;Class<?> implementationClass;the implementation class;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field, Class implementationClass);ResolvableType forConstructorParameter(Constructor constructor, int parameterIndex, Class implementationClass);@param;Class<?> implementationClass;Class<?> implementationClass;the implementation class;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field, Class implementationClass);ResolvableType forMethodReturnType(Method method, Class implementationClass);@param;Class<?> implementationClass;Class<?> implementationClass;the implementation class;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field, Class implementationClass);ResolvableType forMethodParameter(Method method, int parameterIndex, Class implementationClass);@param;Class<?> implementationClass;Class<?> implementationClass;the implementation class;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field, ResolvableType implementationType);ResolvableType forField(Field field, int nestingLevel);@param;Field field;Field field;the source field;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field, ResolvableType implementationType);ResolvableType forField(Field field, int nestingLevel, Class implementationClass);@return;;;a ResolvableType for the specified field;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field, ResolvableType implementationType);ResolvableType forField(Field field, int nestingLevel, Class implementationClass);@param;Field field;Field field;the source field;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field, ResolvableType implementationType);ResolvableType forMethodParameter(MethodParameter methodParameter, ResolvableType implementationType);@param;ResolvableType implementationType;ResolvableType implementationType;the implementation type;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field, int nestingLevel);ResolvableType forField(Field field, int nestingLevel, Class implementationClass);@param;Field field;Field field;the source field;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field, int nestingLevel);ResolvableType forField(Field field, int nestingLevel, Class implementationClass);@param;int nestingLevel;int nestingLevel;the nesting level (1 for the outer level, 2 for a nested generic type, etc);true
org.springframework.core.ResolvableType;ResolvableType forField(Field field, int nestingLevel, Class implementationClass);ResolvableType forConstructorParameter(Constructor constructor, int parameterIndex, Class implementationClass);@param;Class<?> implementationClass;Class<?> implementationClass;the implementation class;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field, int nestingLevel, Class implementationClass);ResolvableType forMethodReturnType(Method method, Class implementationClass);@param;Class<?> implementationClass;Class<?> implementationClass;the implementation class;true
org.springframework.core.ResolvableType;ResolvableType forField(Field field, int nestingLevel, Class implementationClass);ResolvableType forMethodParameter(Method method, int parameterIndex, Class implementationClass);@param;Class<?> implementationClass;Class<?> implementationClass;the implementation class;true
org.springframework.core.ResolvableType;ResolvableType forConstructorParameter(Constructor constructor, int parameterIndex);ResolvableType forConstructorParameter(Constructor constructor, int parameterIndex, Class implementationClass);@return;;;a ResolvableType for the specified constructor parameter;true
org.springframework.core.ResolvableType;ResolvableType forConstructorParameter(Constructor constructor, int parameterIndex);ResolvableType forConstructorParameter(Constructor constructor, int parameterIndex, Class implementationClass);@param;Constructor<?> constructor;Constructor<?> constructor;the source constructor (must not be null);true
org.springframework.core.ResolvableType;ResolvableType forConstructorParameter(Constructor constructor, int parameterIndex);ResolvableType forConstructorParameter(Constructor constructor, int parameterIndex, Class implementationClass);@param;int parameterIndex;int parameterIndex;the parameter index;true
org.springframework.core.ResolvableType;ResolvableType forConstructorParameter(Constructor constructor, int parameterIndex);ResolvableType forMethodParameter(Method method, int parameterIndex);@param;int parameterIndex;int parameterIndex;the parameter index;true
org.springframework.core.ResolvableType;ResolvableType forConstructorParameter(Constructor constructor, int parameterIndex);ResolvableType forMethodParameter(Method method, int parameterIndex, Class implementationClass);@param;int parameterIndex;int parameterIndex;the parameter index;true
org.springframework.core.ResolvableType;ResolvableType forConstructorParameter(Constructor constructor, int parameterIndex, Class implementationClass);ResolvableType forMethodReturnType(Method method, Class implementationClass);@param;Class<?> implementationClass;Class<?> implementationClass;the implementation class;true
org.springframework.core.ResolvableType;ResolvableType forConstructorParameter(Constructor constructor, int parameterIndex, Class implementationClass);ResolvableType forMethodParameter(Method method, int parameterIndex);@param;int parameterIndex;int parameterIndex;the parameter index;true
org.springframework.core.ResolvableType;ResolvableType forConstructorParameter(Constructor constructor, int parameterIndex, Class implementationClass);ResolvableType forMethodParameter(Method method, int parameterIndex, Class implementationClass);@param;int parameterIndex;int parameterIndex;the parameter index;true
org.springframework.core.ResolvableType;ResolvableType forConstructorParameter(Constructor constructor, int parameterIndex, Class implementationClass);ResolvableType forMethodParameter(Method method, int parameterIndex, Class implementationClass);@param;Class<?> implementationClass;Class<?> implementationClass;the implementation class;true
org.springframework.core.ResolvableType;ResolvableType forMethodReturnType(Method method);ResolvableType forMethodReturnType(Method method, Class implementationClass);@return;;;a ResolvableType for the specified method return;true
org.springframework.core.ResolvableType;ResolvableType forMethodReturnType(Method method);ResolvableType forMethodReturnType(Method method, Class implementationClass);@param;Method method;Method method;the source for the method return type;true
org.springframework.core.ResolvableType;ResolvableType forMethodReturnType(Method method, Class implementationClass);ResolvableType forMethodParameter(Method method, int parameterIndex, Class implementationClass);@param;Class<?> implementationClass;Class<?> implementationClass;the implementation class;true
org.springframework.core.ResolvableType;ResolvableType forMethodParameter(Method method, int parameterIndex);ResolvableType forMethodParameter(Method method, int parameterIndex, Class implementationClass);@return;;;a ResolvableType for the specified method parameter;true
org.springframework.core.ResolvableType;ResolvableType forMethodParameter(Method method, int parameterIndex);ResolvableType forMethodParameter(Method method, int parameterIndex, Class implementationClass);@param;Method method;Method method;the source method (must not be null);true
org.springframework.core.ResolvableType;ResolvableType forMethodParameter(Method method, int parameterIndex);ResolvableType forMethodParameter(Method method, int parameterIndex, Class implementationClass);@param;int parameterIndex;int parameterIndex;the parameter index;true
org.springframework.core.ResolvableType;ResolvableType forMethodParameter(Method method, int parameterIndex);ResolvableType forMethodParameter(MethodParameter methodParameter);@return;;;a ResolvableType for the specified method parameter;true
org.springframework.core.ResolvableType;ResolvableType forMethodParameter(Method method, int parameterIndex);ResolvableType forMethodParameter(MethodParameter methodParameter, ResolvableType implementationType);@return;;;a ResolvableType for the specified method parameter;true
org.springframework.core.ResolvableType;ResolvableType forMethodParameter(Method method, int parameterIndex);ResolvableType forMethodParameter(MethodParameter methodParameter, Type targetType);@return;;;a ResolvableType for the specified method parameter;true
org.springframework.core.ResolvableType;ResolvableType forMethodParameter(Method method, int parameterIndex, Class implementationClass);ResolvableType forMethodParameter(MethodParameter methodParameter);@return;;;a ResolvableType for the specified method parameter;true
org.springframework.core.ResolvableType;ResolvableType forMethodParameter(Method method, int parameterIndex, Class implementationClass);ResolvableType forMethodParameter(MethodParameter methodParameter, ResolvableType implementationType);@return;;;a ResolvableType for the specified method parameter;true
org.springframework.core.ResolvableType;ResolvableType forMethodParameter(Method method, int parameterIndex, Class implementationClass);ResolvableType forMethodParameter(MethodParameter methodParameter, Type targetType);@return;;;a ResolvableType for the specified method parameter;true
org.springframework.core.ResolvableType;ResolvableType forMethodParameter(MethodParameter methodParameter);ResolvableType forMethodParameter(MethodParameter methodParameter, ResolvableType implementationType);@return;;;a ResolvableType for the specified method parameter;true
org.springframework.core.ResolvableType;ResolvableType forMethodParameter(MethodParameter methodParameter);ResolvableType forMethodParameter(MethodParameter methodParameter, ResolvableType implementationType);@param;MethodParameter methodParameter;MethodParameter methodParameter;the source method parameter (must not be null);true
org.springframework.core.ResolvableType;ResolvableType forMethodParameter(MethodParameter methodParameter);ResolvableType forMethodParameter(MethodParameter methodParameter, Type targetType);@return;;;a ResolvableType for the specified method parameter;true
org.springframework.core.ResolvableType;ResolvableType forMethodParameter(MethodParameter methodParameter);ResolvableType forMethodParameter(MethodParameter methodParameter, Type targetType);@param;MethodParameter methodParameter;MethodParameter methodParameter;the source method parameter (must not be null);true
org.springframework.core.ResolvableType;ResolvableType forMethodParameter(MethodParameter methodParameter, ResolvableType implementationType);ResolvableType forMethodParameter(MethodParameter methodParameter, Type targetType);@return;;;a ResolvableType for the specified method parameter;true
org.springframework.core.ResolvableType;ResolvableType forMethodParameter(MethodParameter methodParameter, ResolvableType implementationType);ResolvableType forMethodParameter(MethodParameter methodParameter, Type targetType);@param;MethodParameter methodParameter;MethodParameter methodParameter;the source method parameter (must not be null);true
org.springframework.core.ResolvableType;ResolvableType forType(Type type, ResolvableType owner);ResolvableType forType(Type type, VariableResolver variableResolver);@param;Type type;Type type;the source type or null;true
org.springframework.core.ResolvableType;ResolvableType forType(Type type, ResolvableType owner);ResolvableType forType(Type type, TypeProvider typeProvider, VariableResolver variableResolver);@param;Type type;Type type;the source type or null;true
org.springframework.core.ResolvableType;ResolvableType forType(Type type, VariableResolver variableResolver);ResolvableType forType(Type type, TypeProvider typeProvider, VariableResolver variableResolver);Free text;;;Return a {@link ResolvableType} for the specified {@link Type} backed by a given {@link VariableResolver}. ;true
org.springframework.core.ResolvableType;ResolvableType forType(Type type, VariableResolver variableResolver);ResolvableType forType(Type type, TypeProvider typeProvider, VariableResolver variableResolver);@return;;;a ResolvableType for the specified Type and VariableResolver;true
org.springframework.core.ResolvableType;ResolvableType forType(Type type, VariableResolver variableResolver);ResolvableType forType(Type type, TypeProvider typeProvider, VariableResolver variableResolver);@param;Type type;Type type;the source type or null;true
org.springframework.core.ResolvableType;ResolvableType forType(Type type, VariableResolver variableResolver);ResolvableType forType(Type type, TypeProvider typeProvider, VariableResolver variableResolver);@param;VariableResolver variableResolver;VariableResolver variableResolver;the variable resolver or null;true
org.springframework.core.NestedExceptionUtils;Throwable getRootCause(Throwable original);Throwable getMostSpecificCause(Throwable original);@param;Throwable original;Throwable original;the original exception to introspect;true
org.springframework.core.convert.converter.ConvertingComparator; ConvertingComparator(Converter converter); ConvertingComparator(Comparator comparator, Converter converter);Free text;;;Create a new {@link ConvertingComparator} instance. ;true
org.springframework.core.convert.converter.ConvertingComparator; ConvertingComparator(Converter converter); ConvertingComparator(Comparator comparator, Converter converter);@param;Converter<S,T> converter;Converter<S,T> converter;the converter;true
org.springframework.core.convert.converter.ConvertingComparator;ConvertingComparator mapEntryKeys(Comparator comparator);ConvertingComparator mapEntryValues(Comparator comparator);@return;;;a new ConvertingComparator instance;false
org.springframework.core.convert.converter.ConverterRegistry;void addConverter(Converter converter);void addConverterFactory(ConverterFactory factory);@throws;;;if the parameterized types could not be resolved;true
org.springframework.core.convert.support.DefaultConversionService;void addDefaultConverters(ConverterRegistry converterRegistry);void addCollectionConverters(ConverterRegistry converterRegistry);@param;ConverterRegistry converterRegistry;ConverterRegistry converterRegistry;the registry of converters to add to (must also be castable to ConversionService, e.g. being a ConfigurableConversionService);true
org.springframework.core.convert.support.DefaultConversionService;void addDefaultConverters(ConverterRegistry converterRegistry);void addCollectionConverters(ConverterRegistry converterRegistry);@throws;;;if the given ConverterRegistry could not be cast to a ConversionService;true
org.springframework.core.convert.support.StreamConverter;boolean matchesFromStream(TypeDescriptor elementType, TypeDescriptor targetType);boolean matchesToStream(TypeDescriptor elementType, TypeDescriptor sourceType);@param;TypeDescriptor elementType;TypeDescriptor elementType;the type of the stream elements;true
org.springframework.core.convert.support.GenericConversionService;Object convertNullSource(TypeDescriptor sourceType, TypeDescriptor targetType);GenericConverter getConverter(TypeDescriptor sourceType, TypeDescriptor targetType);@param;TypeDescriptor sourceType;TypeDescriptor sourceType;the source type to convert from;true
org.springframework.core.convert.support.GenericConversionService;Object convertNullSource(TypeDescriptor sourceType, TypeDescriptor targetType);GenericConverter getConverter(TypeDescriptor sourceType, TypeDescriptor targetType);@param;TypeDescriptor targetType;TypeDescriptor targetType;the target type to convert to;true
org.springframework.core.convert.support.GenericConversionService;Object convertNullSource(TypeDescriptor sourceType, TypeDescriptor targetType);GenericConverter getDefaultConverter(TypeDescriptor sourceType, TypeDescriptor targetType);@param;TypeDescriptor sourceType;TypeDescriptor sourceType;the source type to convert from;true
org.springframework.core.convert.support.GenericConversionService;Object convertNullSource(TypeDescriptor sourceType, TypeDescriptor targetType);GenericConverter getDefaultConverter(TypeDescriptor sourceType, TypeDescriptor targetType);@param;TypeDescriptor targetType;TypeDescriptor targetType;the target type to convert to;true
org.springframework.core.convert.support.GenericConversionService;GenericConverter getConverter(TypeDescriptor sourceType, TypeDescriptor targetType);GenericConverter getDefaultConverter(TypeDescriptor sourceType, TypeDescriptor targetType);@param;TypeDescriptor sourceType;TypeDescriptor sourceType;the source type to convert from;true
org.springframework.core.convert.support.GenericConversionService;GenericConverter getConverter(TypeDescriptor sourceType, TypeDescriptor targetType);GenericConverter getDefaultConverter(TypeDescriptor sourceType, TypeDescriptor targetType);@param;TypeDescriptor targetType;TypeDescriptor targetType;the target type to convert to;true
org.springframework.core.convert.TypeDescriptor; TypeDescriptor(Field field);TypeDescriptor nested(Field field, int nestingLevel);@param;Field field;Field field;the field;true
org.springframework.core.convert.TypeDescriptor; TypeDescriptor(Property property);TypeDescriptor nested(Property property, int nestingLevel);@param;Property property;Property property;the property;true
