Class;Method1;Method2;Type;Param1;Param2;Cloned text;Legit?
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiatedCipherOption(OutputStream out, byte[] payload, CipherOption option);void sendGenericSaslErrorMessage(OutputStream out, String message);@param;byte[] payload;String message;to send;false
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiatedCipherOption(OutputStream out, byte[] payload, CipherOption option);void sendGenericSaslErrorMessage(OutputStream out, String message);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiatedCipherOption(OutputStream out, byte[] payload, CipherOption option);void sendSaslMessage(OutputStream out, byte[] payload);@param;OutputStream out;OutputStream out;stream to receive message;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiatedCipherOption(OutputStream out, byte[] payload, CipherOption option);void sendSaslMessage(OutputStream out, byte[] payload);@param;byte[] payload;byte[] payload;to send;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiatedCipherOption(OutputStream out, byte[] payload, CipherOption option);void sendSaslMessage(OutputStream out, byte[] payload);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiatedCipherOption(OutputStream out, byte[] payload, CipherOption option);void sendSaslMessageAndNegotiationCipherOptions(OutputStream out, byte[] payload, List options);@param;OutputStream out;OutputStream out;stream to receive message;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiatedCipherOption(OutputStream out, byte[] payload, CipherOption option);void sendSaslMessageAndNegotiationCipherOptions(OutputStream out, byte[] payload, List options);@param;byte[] payload;byte[] payload;to send;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiatedCipherOption(OutputStream out, byte[] payload, CipherOption option);void sendSaslMessageAndNegotiationCipherOptions(OutputStream out, byte[] payload, List options);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiatedCipherOption(OutputStream out, byte[] payload, CipherOption option);SaslResponseWithNegotiatedCipherOption readSaslMessageAndNegotiatedCipherOption(InputStream in);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiatedCipherOption(OutputStream out, byte[] payload, CipherOption option);CipherOption wrap(CipherOption option, SaslParticipant sasl);@param;CipherOption option;CipherOption option;negotiated cipher option;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiatedCipherOption(OutputStream out, byte[] payload, CipherOption option);CipherOption wrap(CipherOption option, SaslParticipant sasl);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiatedCipherOption(OutputStream out, byte[] payload, CipherOption option);CipherOption unwrap(CipherOption option, SaslParticipant sasl);@param;CipherOption option;CipherOption option;negotiated cipher option;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiatedCipherOption(OutputStream out, byte[] payload, CipherOption option);CipherOption unwrap(CipherOption option, SaslParticipant sasl);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiatedCipherOption(OutputStream out, byte[] payload, CipherOption option);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@param;OutputStream out;OutputStream out;stream to receive message;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiatedCipherOption(OutputStream out, byte[] payload, CipherOption option);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@param;byte[] payload;byte[] payload;to send;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiatedCipherOption(OutputStream out, byte[] payload, CipherOption option);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@param;byte[] payload;String message;to send;false
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiatedCipherOption(OutputStream out, byte[] payload, CipherOption option);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;IOStreamPair createStreamPair(Configuration conf, CipherOption cipherOption, OutputStream out, InputStream in, boolean isServer);void sendGenericSaslErrorMessage(OutputStream out, String message);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;IOStreamPair createStreamPair(Configuration conf, CipherOption cipherOption, OutputStream out, InputStream in, boolean isServer);void sendSaslMessage(OutputStream out, byte[] payload);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;IOStreamPair createStreamPair(Configuration conf, CipherOption cipherOption, OutputStream out, InputStream in, boolean isServer);void sendSaslMessageAndNegotiationCipherOptions(OutputStream out, byte[] payload, List options);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;IOStreamPair createStreamPair(Configuration conf, CipherOption cipherOption, OutputStream out, InputStream in, boolean isServer);SaslResponseWithNegotiatedCipherOption readSaslMessageAndNegotiatedCipherOption(InputStream in);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;IOStreamPair createStreamPair(Configuration conf, CipherOption cipherOption, OutputStream out, InputStream in, boolean isServer);CipherOption wrap(CipherOption option, SaslParticipant sasl);@param;CipherOption cipherOption;CipherOption option;negotiated cipher option;false
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;IOStreamPair createStreamPair(Configuration conf, CipherOption cipherOption, OutputStream out, InputStream in, boolean isServer);CipherOption wrap(CipherOption option, SaslParticipant sasl);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;IOStreamPair createStreamPair(Configuration conf, CipherOption cipherOption, OutputStream out, InputStream in, boolean isServer);CipherOption unwrap(CipherOption option, SaslParticipant sasl);@param;CipherOption cipherOption;CipherOption option;negotiated cipher option;false
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;IOStreamPair createStreamPair(Configuration conf, CipherOption cipherOption, OutputStream out, InputStream in, boolean isServer);CipherOption unwrap(CipherOption option, SaslParticipant sasl);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;IOStreamPair createStreamPair(Configuration conf, CipherOption cipherOption, OutputStream out, InputStream in, boolean isServer);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendGenericSaslErrorMessage(OutputStream out, String message);void sendSaslMessage(OutputStream out, byte[] payload);@param;OutputStream out;OutputStream out;stream to receive message;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendGenericSaslErrorMessage(OutputStream out, String message);void sendSaslMessage(OutputStream out, byte[] payload);@param;String message;byte[] payload;to send;false
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendGenericSaslErrorMessage(OutputStream out, String message);void sendSaslMessage(OutputStream out, byte[] payload);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendGenericSaslErrorMessage(OutputStream out, String message);void sendSaslMessageAndNegotiationCipherOptions(OutputStream out, byte[] payload, List options);@param;OutputStream out;OutputStream out;stream to receive message;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendGenericSaslErrorMessage(OutputStream out, String message);void sendSaslMessageAndNegotiationCipherOptions(OutputStream out, byte[] payload, List options);@param;String message;byte[] payload;to send;false
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendGenericSaslErrorMessage(OutputStream out, String message);void sendSaslMessageAndNegotiationCipherOptions(OutputStream out, byte[] payload, List options);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendGenericSaslErrorMessage(OutputStream out, String message);SaslResponseWithNegotiatedCipherOption readSaslMessageAndNegotiatedCipherOption(InputStream in);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendGenericSaslErrorMessage(OutputStream out, String message);CipherOption wrap(CipherOption option, SaslParticipant sasl);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendGenericSaslErrorMessage(OutputStream out, String message);CipherOption unwrap(CipherOption option, SaslParticipant sasl);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendGenericSaslErrorMessage(OutputStream out, String message);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@param;OutputStream out;OutputStream out;stream to receive message;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendGenericSaslErrorMessage(OutputStream out, String message);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@param;String message;byte[] payload;to send;false
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendGenericSaslErrorMessage(OutputStream out, String message);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@param;String message;String message;to send;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendGenericSaslErrorMessage(OutputStream out, String message);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessage(OutputStream out, byte[] payload);void sendSaslMessageAndNegotiationCipherOptions(OutputStream out, byte[] payload, List options);@param;OutputStream out;OutputStream out;stream to receive message;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessage(OutputStream out, byte[] payload);void sendSaslMessageAndNegotiationCipherOptions(OutputStream out, byte[] payload, List options);@param;byte[] payload;byte[] payload;to send;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessage(OutputStream out, byte[] payload);void sendSaslMessageAndNegotiationCipherOptions(OutputStream out, byte[] payload, List options);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessage(OutputStream out, byte[] payload);SaslResponseWithNegotiatedCipherOption readSaslMessageAndNegotiatedCipherOption(InputStream in);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessage(OutputStream out, byte[] payload);CipherOption wrap(CipherOption option, SaslParticipant sasl);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessage(OutputStream out, byte[] payload);CipherOption unwrap(CipherOption option, SaslParticipant sasl);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessage(OutputStream out, byte[] payload);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);Free text;;;Sends a SASL negotiation message. ;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessage(OutputStream out, byte[] payload);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@param;OutputStream out;OutputStream out;stream to receive message;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessage(OutputStream out, byte[] payload);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@param;byte[] payload;byte[] payload;to send;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessage(OutputStream out, byte[] payload);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@param;byte[] payload;String message;to send;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessage(OutputStream out, byte[] payload);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiationCipherOptions(OutputStream out, byte[] payload, List options);SaslResponseWithNegotiatedCipherOption readSaslMessageAndNegotiatedCipherOption(InputStream in);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiationCipherOptions(OutputStream out, byte[] payload, List options);CipherOption wrap(CipherOption option, SaslParticipant sasl);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiationCipherOptions(OutputStream out, byte[] payload, List options);CipherOption unwrap(CipherOption option, SaslParticipant sasl);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiationCipherOptions(OutputStream out, byte[] payload, List options);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@param;OutputStream out;OutputStream out;stream to receive message;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiationCipherOptions(OutputStream out, byte[] payload, List options);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@param;byte[] payload;byte[] payload;to send;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiationCipherOptions(OutputStream out, byte[] payload, List options);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@param;byte[] payload;String message;to send;false
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;void sendSaslMessageAndNegotiationCipherOptions(OutputStream out, byte[] payload, List options);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;SaslResponseWithNegotiatedCipherOption readSaslMessageAndNegotiatedCipherOption(InputStream in);CipherOption wrap(CipherOption option, SaslParticipant sasl);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;SaslResponseWithNegotiatedCipherOption readSaslMessageAndNegotiatedCipherOption(InputStream in);CipherOption unwrap(CipherOption option, SaslParticipant sasl);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;SaslResponseWithNegotiatedCipherOption readSaslMessageAndNegotiatedCipherOption(InputStream in);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;CipherOption wrap(CipherOption option, SaslParticipant sasl);CipherOption unwrap(CipherOption option, SaslParticipant sasl);@param;CipherOption option;CipherOption option;negotiated cipher option;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;CipherOption wrap(CipherOption option, SaslParticipant sasl);CipherOption unwrap(CipherOption option, SaslParticipant sasl);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;CipherOption wrap(CipherOption option, SaslParticipant sasl);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil;CipherOption unwrap(CipherOption option, SaslParticipant sasl);void sendSaslMessage(OutputStream out, DataTransferEncryptorStatus status, byte[] payload, String message);@throws;;;for any error;true
org.apache.hadoop.hdfs.protocol.datatransfer.PipelineAck; PipelineAck(long seqno, Status[] replies); PipelineAck(long seqno, Status[] replies, long downstreamAckTimeNanos);@param;long seqno;long seqno;sequence number;true
org.apache.hadoop.hdfs.protocol.datatransfer.PipelineAck; PipelineAck(long seqno, Status[] replies); PipelineAck(long seqno, Status[] replies, long downstreamAckTimeNanos);@param;Status[] replies;Status[] replies;an array of replies;true
org.apache.hadoop.hdfs.protocol.datatransfer.TrustedChannelResolver;boolean isTrusted();boolean isTrusted(InetAddress peerAddress);@return;;;true if the channel is trusted and false otherwise.;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);HdfsFileStatus create(String src, FsPermission masked, String clientName, EnumSetWritable flag, boolean createParent, short replication, long blockSize, CryptoProtocolVersion[] supportedVersions);@throws;;;If access is denied;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);HdfsFileStatus create(String src, FsPermission masked, String clientName, EnumSetWritable flag, boolean createParent, short replication, long blockSize, CryptoProtocolVersion[] supportedVersions);@throws;;;If src contains a symlink;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);LocatedBlock append(String src, String clientName);@throws;;;If src contains a symlink;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);boolean setReplication(String src, short replication);@param;String src;String src;file name;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);boolean setReplication(String src, short replication);@throws;;;If access is denied;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);boolean setReplication(String src, short replication);@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);void setStoragePolicy(String src, String policyName);@throws;;;If access is denied;false
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);void setPermission(String src, FsPermission permission);@throws;;;If access is denied;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);void setPermission(String src, FsPermission permission);@throws;;;If src contains a symlink;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);void setPermission(String src, FsPermission permission);@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);void setOwner(String src, String username, String groupname);@throws;;;If access is denied;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);void setOwner(String src, String username, String groupname);@throws;;;If src contains a symlink;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);void setOwner(String src, String username, String groupname);@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);void abandonBlock(ExtendedBlock b, long fileId, String src, String holder);@throws;;;If access is denied;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);void abandonBlock(ExtendedBlock b, long fileId, String src, String holder);@throws;;;If src contains a symlink;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);void abandonBlock(ExtendedBlock b, long fileId, String src, String holder);@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);LocatedBlock addBlock(String src, String clientName, ExtendedBlock previous, DatanodeInfo[] excludeNodes, long fileId, String[] favoredNodes);@throws;;;If access is denied;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);LocatedBlock addBlock(String src, String clientName, ExtendedBlock previous, DatanodeInfo[] excludeNodes, long fileId, String[] favoredNodes);@throws;;;If src contains a symlink;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);LocatedBlock addBlock(String src, String clientName, ExtendedBlock previous, DatanodeInfo[] excludeNodes, long fileId, String[] favoredNodes);@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);LocatedBlock getAdditionalDatanode(String src, long fileId, ExtendedBlock blk, DatanodeInfo[] existings, String[] existingStorageIDs, DatanodeInfo[] excludes, int numAdditionalNodes, String clientName);@throws;;;If access is denied;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);LocatedBlock getAdditionalDatanode(String src, long fileId, ExtendedBlock blk, DatanodeInfo[] existings, String[] existingStorageIDs, DatanodeInfo[] excludes, int numAdditionalNodes, String clientName);@throws;;;If src contains a symlink;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);LocatedBlock getAdditionalDatanode(String src, long fileId, ExtendedBlock blk, DatanodeInfo[] existings, String[] existingStorageIDs, DatanodeInfo[] excludes, int numAdditionalNodes, String clientName);@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);boolean complete(String src, String clientName, ExtendedBlock last, long fileId);@throws;;;If access is denied;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);boolean complete(String src, String clientName, ExtendedBlock last, long fileId);@throws;;;If src contains a symlink;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);boolean complete(String src, String clientName, ExtendedBlock last, long fileId);@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);void rename2(String src, String dst, Options.Rename options);@throws;;;If access is denied;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);void rename2(String src, String dst, Options.Rename options);@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);boolean delete(String src, boolean recursive);@throws;;;If access is denied;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);boolean delete(String src, boolean recursive);@throws;;;If src contains a symlink;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);boolean delete(String src, boolean recursive);@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);boolean mkdirs(String src, FsPermission masked, boolean createParent);@throws;;;If access is denied;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);boolean mkdirs(String src, FsPermission masked, boolean createParent);@throws;;;If src contains a symlink;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);DirectoryListing getListing(String src, byte[] startAfter, boolean needLocation);@throws;;;If src contains a symlink;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);DirectoryListing getListing(String src, byte[] startAfter, boolean needLocation);@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);SnapshottableDirectoryStatus[] getSnapshottableDirListing();@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);void renewLease(String clientName);@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);HdfsFileStatus getFileInfo(String src);@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);boolean isFileClosed(String src);@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);HdfsFileStatus getFileLinkInfo(String src);@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);ContentSummary getContentSummary(String path);@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);void setQuota(String path, long namespaceQuota, long diskspaceQuota);@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);void fsync(String src, long inodeId, String client, long lastBlockLength);@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);void setTimes(String src, long mtime, long atime);@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;LocatedBlocks getBlockLocations(String src, long offset, long length);void createSymlink(String target, String link, FsPermission dirPerm, boolean createParent);@throws;;;If an I/O error occurred;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;HdfsFileStatus create(String src, FsPermission masked, String clientName, EnumSetWritable flag, boolean createParent, short replication, long blockSize, CryptoProtocolVersion[] supportedVersions);LocatedBlock append(String src, String clientName);@param;String src;String src;path of the file being created.;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;HdfsFileStatus create(String src, FsPermission masked, String clientName, EnumSetWritable flag, boolean createParent, short replication, long blockSize, CryptoProtocolVersion[] supportedVersions);LocatedBlock append(String src, String clientName);@param;String clientName;String clientName;name of the current client.;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;HdfsFileStatus create(String src, FsPermission masked, String clientName, EnumSetWritable flag, boolean createParent, short replication, long blockSize, CryptoProtocolVersion[] supportedVersions);LocatedBlock append(String src, String clientName);@throws;;;If src contains a symlink;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;HdfsFileStatus create(String src, FsPermission masked, String clientName, EnumSetWritable flag, boolean createParent, short replication, long blockSize, CryptoProtocolVersion[] supportedVersions);LocatedBlock append(String src, String clientName);@throws;;;if path is in RO snapshot;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;HdfsFileStatus create(String src, FsPermission masked, String clientName, EnumSetWritable flag, boolean createParent, short replication, long blockSize, CryptoProtocolVersion[] supportedVersions);boolean setReplication(String src, short replication);@throws;;;If access is denied;true
org.apache.hadoop.hdfs.protocol.ClientProtocol;HdfsFileStatus create(String src, FsPermission masked, String clientName, EnumSetWritable flag, boolean createParent, short replication, long blockSize, CryptoProtocolVersion[] supportedVersions);boolean setReplication(String src, short replication);@throws;;;if path is in RO snapshot;true
