Class;Method1;Method2;Type;Param1;Param2;Cloned text;Legit?
org.elasticsearch.action.admin.indices.create.CreateIndexRequest;CreateIndexRequest source(byte[] source, int offset, int length, XContentType xContentType);CreateIndexRequest source(BytesReference source, XContentType xContentType);Whole;;;Sets the settings and mappings as a single source.    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequest;CreateIndexRequest source(byte[] source, int offset, int length, XContentType xContentType);CreateIndexRequest source(Map source);Whole;;;Sets the settings and mappings as a single source.    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequest;CreateIndexRequest source(BytesReference source, XContentType xContentType);CreateIndexRequest source(Map source);Whole;;;Sets the settings and mappings as a single source.    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setSettings(Settings settings);CreateIndexRequestBuilder setSettings(Settings.Builder settings);Whole;;;The settings to create the index with.    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder addMapping(String type, String source, XContentType xContentType);CreateIndexRequestBuilder addMapping(String type, XContentBuilder source);Free text;;;Adds mapping that will be added when the index gets created. ;true
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder addMapping(String type, String source, XContentType xContentType);CreateIndexRequestBuilder addMapping(String type, XContentBuilder source);@param;String type;String type;The mapping type;true
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder addMapping(String type, String source, XContentType xContentType);CreateIndexRequestBuilder addMapping(String type, XContentBuilder source);@param;String source;XContentBuilder source;The mapping source;true
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder addMapping(String type, String source, XContentType xContentType);CreateIndexRequestBuilder addMapping(String type, Map source);Free text;;;Adds mapping that will be added when the index gets created. ;true
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder addMapping(String type, String source, XContentType xContentType);CreateIndexRequestBuilder addMapping(String type, Map source);@param;String type;String type;The mapping type;true
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder addMapping(String type, String source, XContentType xContentType);CreateIndexRequestBuilder addMapping(String type, Map source);@param;String source;Map<String,Object> source;The mapping source;true
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder addMapping(String type, XContentBuilder source);CreateIndexRequestBuilder addMapping(String type, Map source);Whole;;;Adds mapping that will be added when the index gets created.  @param The mapping type@param The mapping source  ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setAliases(Map source);CreateIndexRequestBuilder setAliases(String source);Whole;;;Sets the aliases that will be associated with the index when it gets created    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setAliases(Map source);CreateIndexRequestBuilder setAliases(XContentBuilder source);Whole;;;Sets the aliases that will be associated with the index when it gets created    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setAliases(Map source);CreateIndexRequestBuilder setAliases(BytesReference source);Whole;;;Sets the aliases that will be associated with the index when it gets created    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setAliases(String source);CreateIndexRequestBuilder setAliases(XContentBuilder source);Whole;;;Sets the aliases that will be associated with the index when it gets created    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setAliases(String source);CreateIndexRequestBuilder setAliases(BytesReference source);Whole;;;Sets the aliases that will be associated with the index when it gets created    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setAliases(XContentBuilder source);CreateIndexRequestBuilder setAliases(BytesReference source);Whole;;;Sets the aliases that will be associated with the index when it gets created    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setSource(String source, XContentType xContentType);CreateIndexRequestBuilder setSource(BytesReference source, XContentType xContentType);Whole;;;Sets the settings and mappings as a single source.    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setSource(String source, XContentType xContentType);CreateIndexRequestBuilder setSource(byte[] source, XContentType xContentType);Whole;;;Sets the settings and mappings as a single source.    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setSource(String source, XContentType xContentType);CreateIndexRequestBuilder setSource(byte[] source, int offset, int length, XContentType xContentType);Whole;;;Sets the settings and mappings as a single source.    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setSource(String source, XContentType xContentType);CreateIndexRequestBuilder setSource(Map source);Whole;;;Sets the settings and mappings as a single source.    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setSource(String source, XContentType xContentType);CreateIndexRequestBuilder setSource(XContentBuilder source);Whole;;;Sets the settings and mappings as a single source.    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setSource(BytesReference source, XContentType xContentType);CreateIndexRequestBuilder setSource(byte[] source, XContentType xContentType);Whole;;;Sets the settings and mappings as a single source.    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setSource(BytesReference source, XContentType xContentType);CreateIndexRequestBuilder setSource(byte[] source, int offset, int length, XContentType xContentType);Whole;;;Sets the settings and mappings as a single source.    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setSource(BytesReference source, XContentType xContentType);CreateIndexRequestBuilder setSource(Map source);Whole;;;Sets the settings and mappings as a single source.    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setSource(BytesReference source, XContentType xContentType);CreateIndexRequestBuilder setSource(XContentBuilder source);Whole;;;Sets the settings and mappings as a single source.    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setSource(byte[] source, XContentType xContentType);CreateIndexRequestBuilder setSource(byte[] source, int offset, int length, XContentType xContentType);Whole;;;Sets the settings and mappings as a single source.    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setSource(byte[] source, XContentType xContentType);CreateIndexRequestBuilder setSource(Map source);Whole;;;Sets the settings and mappings as a single source.    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setSource(byte[] source, XContentType xContentType);CreateIndexRequestBuilder setSource(XContentBuilder source);Whole;;;Sets the settings and mappings as a single source.    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setSource(byte[] source, int offset, int length, XContentType xContentType);CreateIndexRequestBuilder setSource(Map source);Whole;;;Sets the settings and mappings as a single source.    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setSource(byte[] source, int offset, int length, XContentType xContentType);CreateIndexRequestBuilder setSource(XContentBuilder source);Whole;;;Sets the settings and mappings as a single source.    ;false
org.elasticsearch.action.admin.indices.create.CreateIndexRequestBuilder;CreateIndexRequestBuilder setSource(Map source);CreateIndexRequestBuilder setSource(XContentBuilder source);Whole;;;Sets the settings and mappings as a single source.    ;false
org.elasticsearch.action.admin.indices.open.OpenIndexRequest;OpenIndexRequest indices(String indices);OpenIndexRequest indicesOptions(IndicesOptions indicesOptions);@return;;;the request itself;false
org.elasticsearch.action.admin.indices.open.OpenIndexRequest;IndicesOptions indicesOptions();OpenIndexRequest indicesOptions(IndicesOptions indicesOptions);Free text;;;Specifies what type of requested indices to ignore and how to deal with wildcard expressions. For example indices that don't exist. ;true
org.elasticsearch.action.admin.indices.open.OpenIndexRequestBuilder;OpenIndexRequestBuilder setIndices(String indices);OpenIndexRequestBuilder setIndicesOptions(IndicesOptions indicesOptions);@return;;;the request itself;false
org.elasticsearch.action.admin.indices.stats.IndicesStatsRequest;IndicesStatsRequest types(String types);String[] types();Whole;;;Document types to return stats for. Mainly affects {@link #indexing(boolean)} when enabled, returning specific indexing stats for those types.    ;false
org.elasticsearch.action.admin.indices.stats.CommonStatsFlags;CommonStatsFlags types(String types);String[] types();Whole;;;Document types to return stats for. Mainly affects {@link Flag#Indexing} when enabled, returning specific indexing stats for those types.    ;false
org.elasticsearch.action.admin.indices.stats.CommonStatsFlags;CommonStatsFlags groups(String groups);CommonStatsFlags fieldDataFields(String fieldDataFields);Whole;;;Sets specific search group stats to retrieve the stats for. Mainly affects search when enabled.    ;false
org.elasticsearch.action.fieldcaps.FieldCapabilities; FieldCapabilities(String name, String type, boolean isSearchable, boolean isAggregatable); FieldCapabilities(String name, String type, boolean isSearchable, boolean isAggregatable, String[] indices, String[] nonSearchableIndices, String[] nonAggregatableIndices);Free text;;;Constructor ;true
org.elasticsearch.action.fieldcaps.FieldCapabilities; FieldCapabilities(String name, String type, boolean isSearchable, boolean isAggregatable); FieldCapabilities(String name, String type, boolean isSearchable, boolean isAggregatable, String[] indices, String[] nonSearchableIndices, String[] nonAggregatableIndices);@param;String type;String type;The type associated with the field.;true
org.elasticsearch.action.fieldcaps.FieldCapabilities; FieldCapabilities(String name, String type, boolean isSearchable, boolean isAggregatable); FieldCapabilities(String name, String type, boolean isSearchable, boolean isAggregatable, String[] indices, String[] nonSearchableIndices, String[] nonAggregatableIndices);@param;boolean isSearchable;boolean isSearchable;Whether this field is indexed for search.;true
org.elasticsearch.action.fieldcaps.FieldCapabilities; FieldCapabilities(String name, String type, boolean isSearchable, boolean isAggregatable); FieldCapabilities(String name, String type, boolean isSearchable, boolean isAggregatable, String[] indices, String[] nonSearchableIndices, String[] nonAggregatableIndices);@param;boolean isAggregatable;boolean isAggregatable;Whether this field can be aggregated on.;true
org.elasticsearch.action.get.GetRequest;GetRequest storedFields(String fields);String[] storedFields();Whole;;;Explicitly specify the stored fields that will be returned. By default, the <tt>_source</tt> field will be returned.    ;false
org.elasticsearch.action.get.GetRequestBuilder;GetRequestBuilder setFetchSource(String include, String exclude);GetRequestBuilder setFetchSource(String[] includes, String[] excludes);Free text;;;Indicate that _source should be returned, with an "include" and/or "exclude" set which can include simple wildcard elements. ;true
org.elasticsearch.action.search.SearchPhaseController;ReducedQueryPhase reducedQueryPhase(Collection queryResults, boolean isScrollRequest);ReducedQueryPhase reducedQueryPhase(Collection queryResults, boolean isScrollRequest, boolean trackTotalHits);Whole;;;Reduces the given query results and consumes all aggregations and profile results.  @param a list of non-null query shard results  ;false
org.elasticsearch.action.search.SearchScrollRequest;Scroll scroll();SearchScrollRequest scroll(Scroll scroll);Whole;;;If set, will enable scrolling of the search request.    ;false
org.elasticsearch.action.search.SearchScrollRequest;SearchScrollRequest scroll(TimeValue keepAlive);SearchScrollRequest scroll(String keepAlive);Whole;;;If set, will enable scrolling of the search request for the specified timeout.    ;false
org.elasticsearch.action.search.SearchScrollRequestBuilder;SearchScrollRequestBuilder setScroll(TimeValue keepAlive);SearchScrollRequestBuilder setScroll(String keepAlive);Whole;;;If set, will enable scrolling of the search request for the specified timeout.    ;false
org.elasticsearch.action.search.MultiSearchRequest;MultiSearchRequest add(SearchRequestBuilder request);MultiSearchRequest add(SearchRequest request);Whole;;;Add a search request to execute. Note, the order is important, the search response will be returned in the same order as the search requests.    ;false
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder setScroll(TimeValue keepAlive);SearchRequestBuilder setScroll(String keepAlive);Whole;;;If set, will enable scrolling of the search request for the specified timeout.    ;false
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder setStats(String statsGroups);SearchRequestBuilder setStats(List statsGroups);Whole;;;The stats groups this request will be aggregated under.    ;false
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder setFetchSource(String include, String exclude);SearchRequestBuilder setFetchSource(String[] includes, String[] excludes);Free text;;;Indicate that _source should be returned with every hit, with an "include" and/or "exclude" set which can include simple wildcard elements. ;true
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder addAggregation(AggregationBuilder aggregation);SearchRequestBuilder addAggregation(PipelineAggregationBuilder aggregation);Whole;;;Adds an aggregation to the search operation.    ;false
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder setRescorer(RescorerBuilder rescorer);SearchRequestBuilder setRescorer(RescorerBuilder rescorer, int window);Free text;;;Clears all rescorers on the builder and sets the first one.  To use multiple rescore windows use {@link #addRescorer(org.elasticsearch.search.rescore.RescorerBuilder, int)}. ;true
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder setRescorer(RescorerBuilder rescorer);SearchRequestBuilder setRescorer(RescorerBuilder rescorer, int window);@return;;;this for chaining;true
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder setRescorer(RescorerBuilder rescorer);SearchRequestBuilder setRescorer(RescorerBuilder rescorer, int window);@param;RescorerBuilder<?> rescorer;RescorerBuilder rescorer;rescorer configuration;true
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder setRescorer(RescorerBuilder rescorer);SearchRequestBuilder addRescorer(RescorerBuilder rescorer);@return;;;this for chaining;false
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder setRescorer(RescorerBuilder rescorer);SearchRequestBuilder addRescorer(RescorerBuilder rescorer);@param;RescorerBuilder<?> rescorer;RescorerBuilder<?> rescorer;rescorer configuration;true
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder setRescorer(RescorerBuilder rescorer);SearchRequestBuilder addRescorer(RescorerBuilder rescorer, int window);@return;;;this for chaining;false
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder setRescorer(RescorerBuilder rescorer);SearchRequestBuilder addRescorer(RescorerBuilder rescorer, int window);@param;RescorerBuilder<?> rescorer;RescorerBuilder<?> rescorer;rescorer configuration;true
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder setRescorer(RescorerBuilder rescorer);SearchRequestBuilder clearRescorers();@return;;;this for chaining;false
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder setRescorer(RescorerBuilder rescorer, int window);SearchRequestBuilder addRescorer(RescorerBuilder rescorer);@return;;;this for chaining;false
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder setRescorer(RescorerBuilder rescorer, int window);SearchRequestBuilder addRescorer(RescorerBuilder rescorer);@param;RescorerBuilder rescorer;RescorerBuilder<?> rescorer;rescorer configuration;true
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder setRescorer(RescorerBuilder rescorer, int window);SearchRequestBuilder addRescorer(RescorerBuilder rescorer, int window);@return;;;this for chaining;false
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder setRescorer(RescorerBuilder rescorer, int window);SearchRequestBuilder addRescorer(RescorerBuilder rescorer, int window);@param;RescorerBuilder rescorer;RescorerBuilder<?> rescorer;rescorer configuration;true
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder setRescorer(RescorerBuilder rescorer, int window);SearchRequestBuilder addRescorer(RescorerBuilder rescorer, int window);@param;int window;int window;rescore window;true
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder setRescorer(RescorerBuilder rescorer, int window);SearchRequestBuilder clearRescorers();@return;;;this for chaining;false
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder addRescorer(RescorerBuilder rescorer);SearchRequestBuilder addRescorer(RescorerBuilder rescorer, int window);Free text;;;Adds a new rescorer. ;true
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder addRescorer(RescorerBuilder rescorer);SearchRequestBuilder addRescorer(RescorerBuilder rescorer, int window);@return;;;this for chaining;true
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder addRescorer(RescorerBuilder rescorer);SearchRequestBuilder addRescorer(RescorerBuilder rescorer, int window);@param;RescorerBuilder<?> rescorer;RescorerBuilder<?> rescorer;rescorer configuration;true
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder addRescorer(RescorerBuilder rescorer);SearchRequestBuilder clearRescorers();@return;;;this for chaining;false
org.elasticsearch.action.search.SearchRequestBuilder;SearchRequestBuilder addRescorer(RescorerBuilder rescorer, int window);SearchRequestBuilder clearRescorers();@return;;;this for chaining;false
org.elasticsearch.action.search.SearchRequest;String[] types();SearchRequest types(String types);Whole;;;The document types to execute the search against. Defaults to be executed against all types.    ;false
org.elasticsearch.action.search.SearchRequest;String routing();SearchRequest routing(String routing);Whole;;;A comma separated list of routing values to control the shards the search will be executed on.    ;false
org.elasticsearch.action.search.SearchRequest;Scroll scroll();SearchRequest scroll(Scroll scroll);Whole;;;If set, will enable scrolling of the search request.    ;false
org.elasticsearch.action.search.SearchRequest;SearchRequest scroll(TimeValue keepAlive);SearchRequest scroll(String keepAlive);Whole;;;If set, will enable scrolling of the search request for the specified timeout.    ;false
org.elasticsearch.action.ActionFuture;T actionGet(String timeout);T actionGet(long timeoutMillis);Free text;;;Similar to {@link #get(long, java.util.concurrent.TimeUnit)}, just catching the {@link InterruptedException} and throwing an {@link IllegalStateException} instead. Also catches {@link java.util.concurrent.ExecutionException} and throws the actual cause instead. ;true
org.elasticsearch.action.ActionFuture;T actionGet(String timeout);T actionGet(long timeout, TimeUnit unit);Whole;;;Similar to {@link #get(long, java.util.concurrent.TimeUnit)}, just catching the {@link InterruptedException} and throwing an {@link IllegalStateException} instead. Also catches {@link java.util.concurrent.ExecutionException} and throws the actual cause instead.    ;false
org.elasticsearch.action.ActionFuture;T actionGet(String timeout);T actionGet(TimeValue timeout);Whole;;;Similar to {@link #get(long, java.util.concurrent.TimeUnit)}, just catching the {@link InterruptedException} and throwing an {@link IllegalStateException} instead. Also catches {@link java.util.concurrent.ExecutionException} and throws the actual cause instead.    ;false
org.elasticsearch.action.ActionFuture;T actionGet(long timeoutMillis);T actionGet(long timeout, TimeUnit unit);Free text;;;Similar to {@link #get(long, java.util.concurrent.TimeUnit)}, just catching the {@link InterruptedException} and throwing an {@link IllegalStateException} instead. Also catches {@link java.util.concurrent.ExecutionException} and throws the actual cause instead. ;true
org.elasticsearch.action.ActionFuture;T actionGet(long timeoutMillis);T actionGet(TimeValue timeout);Free text;;;Similar to {@link #get(long, java.util.concurrent.TimeUnit)}, just catching the {@link InterruptedException} and throwing an {@link IllegalStateException} instead. Also catches {@link java.util.concurrent.ExecutionException} and throws the actual cause instead. ;true
org.elasticsearch.action.ActionFuture;T actionGet(long timeout, TimeUnit unit);T actionGet(TimeValue timeout);Whole;;;Similar to {@link #get(long, java.util.concurrent.TimeUnit)}, just catching the {@link InterruptedException} and throwing an {@link IllegalStateException} instead. Also catches {@link java.util.concurrent.ExecutionException} and throws the actual cause instead.    ;false
org.elasticsearch.action.support.nodes.TransportNodesAction;NodesResponse newResponse(NodesRequest request, AtomicReferenceArray nodesResponses);NodesResponse newResponse(NodesRequest request, List responses, List failures);@return;;;Never null.;true
org.elasticsearch.action.support.nodes.TransportNodesAction;NodesResponse newResponse(NodesRequest request, AtomicReferenceArray nodesResponses);NodesResponse newResponse(NodesRequest request, List responses, List failures);@param;NodesRequest request;NodesRequest request;The associated request.;true
org.elasticsearch.action.support.nodes.BaseNodesResponse;ClusterName getClusterName();List readNodesFrom(StreamInput in);@return;;;Never null.;false
org.elasticsearch.action.support.nodes.BaseNodesResponse;List failures();List getNodes();@return;;;Never null. Can be empty.;false
org.elasticsearch.action.support.nodes.BaseNodesResponse;List failures();Map getNodesMap();@return;;;Never null. Can be empty.;false
org.elasticsearch.action.support.nodes.BaseNodesResponse;List getNodes();Map getNodesMap();@return;;;Never null. Can be empty.;false
org.elasticsearch.action.support.WriteRequest;R setRefreshPolicy(RefreshPolicy refreshPolicy);RefreshPolicy getRefreshPolicy();Whole;;;Should this request trigger a refresh ({@linkplain RefreshPolicy#IMMEDIATE}), wait for a refresh ( {@linkplain RefreshPolicy#WAIT_UNTIL}), or proceed ignore refreshes entirely ({@linkplain RefreshPolicy#NONE}, the default).    ;false
org.elasticsearch.action.support.PlainListenableActionFuture;PlainListenableActionFuture newListenableFuture();PlainListenableActionFuture newDispatchingListenableFuture(ThreadPool threadPool);@return;;;a listenable future;false
org.elasticsearch.action.support.single.instance.InstanceShardOperationRequestBuilder;RequestBuilder setTimeout(TimeValue timeout);RequestBuilder setTimeout(String timeout);Whole;;;A timeout to wait if the index operation can't be performed immediately. Defaults to <tt>1m</tt>.    ;false
org.elasticsearch.action.support.single.instance.InstanceShardOperationRequest;Request timeout(TimeValue timeout);Request timeout(String timeout);Whole;;;A timeout to wait if the index operation can't be performed immediately. Defaults to <tt>1m</tt>.    ;false
org.elasticsearch.action.support.single.shard.SingleShardRequest;boolean operationThreaded();Request operationThreaded(boolean threadedOperation);Whole;;;Controls if the operation will be executed on a separate thread when executed locally.    ;false
org.elasticsearch.action.support.master.MasterNodeOperationRequestBuilder;RequestBuilder setMasterNodeTimeout(TimeValue timeout);RequestBuilder setMasterNodeTimeout(String timeout);Whole;;;Sets the master node timeout in case the master has not yet been discovered.    ;false
org.elasticsearch.action.support.master.AcknowledgedRequest;Request timeout(String timeout);Request timeout(TimeValue timeout);Free text;;;Allows to set the timeout ;true
org.elasticsearch.action.support.master.AcknowledgedRequest;Request timeout(String timeout);Request timeout(TimeValue timeout);@return;;;the request itself;true
org.elasticsearch.action.support.master.MasterNodeRequest;Request masterNodeTimeout(TimeValue timeout);Request masterNodeTimeout(String timeout);Whole;;;A timeout value in case the master has not been discovered yet or disconnected.    ;false
org.elasticsearch.action.support.replication.ReplicationRequestBuilder;RequestBuilder setTimeout(TimeValue timeout);RequestBuilder setTimeout(String timeout);Whole;;;A timeout to wait if the index operation can't be performed immediately. Defaults to <tt>1m</tt>.    ;false
org.elasticsearch.action.support.replication.ReplicationRequest;Request timeout(TimeValue timeout);Request timeout(String timeout);Whole;;;A timeout to wait if the index operation can't be performed immediately. Defaults to <tt>1m</tt>.    ;false
org.elasticsearch.action.support.broadcast.node.TransportBroadcastByNodeAction;ShardOperationResult readShardResult(StreamInput in);Request readRequestFrom(StreamInput in);@param;StreamInput in;StreamInput in;input stream;true
org.elasticsearch.action.support.broadcast.node.TransportBroadcastByNodeAction;Response newResponse(Request request, int totalShards, int successfulShards, int failedShards, List results, List shardFailures, ClusterState clusterState);ShardsIterator shards(ClusterState clusterState, Request request, String[] concreteIndices);@param;Request request;Request request;the underlying request;true
org.elasticsearch.action.support.broadcast.node.TransportBroadcastByNodeAction;Response newResponse(Request request, int totalShards, int successfulShards, int failedShards, List results, List shardFailures, ClusterState clusterState);ShardsIterator shards(ClusterState clusterState, Request request, String[] concreteIndices);@param;ClusterState clusterState;ClusterState clusterState;the cluster state;true
org.elasticsearch.action.support.broadcast.node.TransportBroadcastByNodeAction;Response newResponse(Request request, int totalShards, int successfulShards, int failedShards, List results, List shardFailures, ClusterState clusterState);ClusterBlockException checkGlobalBlock(ClusterState state, Request request);@param;Request request;Request request;the underlying request;true
org.elasticsearch.action.support.broadcast.node.TransportBroadcastByNodeAction;Response newResponse(Request request, int totalShards, int successfulShards, int failedShards, List results, List shardFailures, ClusterState clusterState);ClusterBlockException checkGlobalBlock(ClusterState state, Request request);@param;ClusterState clusterState;ClusterState state;the cluster state;false
org.elasticsearch.action.support.broadcast.node.TransportBroadcastByNodeAction;Response newResponse(Request request, int totalShards, int successfulShards, int failedShards, List results, List shardFailures, ClusterState clusterState);ClusterBlockException checkRequestBlock(ClusterState state, Request request, String[] concreteIndices);@param;Request request;Request request;the underlying request;true
org.elasticsearch.action.support.broadcast.node.TransportBroadcastByNodeAction;Response newResponse(Request request, int totalShards, int successfulShards, int failedShards, List results, List shardFailures, ClusterState clusterState);ClusterBlockException checkRequestBlock(ClusterState state, Request request, String[] concreteIndices);@param;ClusterState clusterState;ClusterState state;the cluster state;false
org.elasticsearch.action.support.broadcast.node.TransportBroadcastByNodeAction;ShardsIterator shards(ClusterState clusterState, Request request, String[] concreteIndices);ClusterBlockException checkGlobalBlock(ClusterState state, Request request);@param;ClusterState clusterState;ClusterState state;the cluster state;false
org.elasticsearch.action.support.broadcast.node.TransportBroadcastByNodeAction;ShardsIterator shards(ClusterState clusterState, Request request, String[] concreteIndices);ClusterBlockException checkGlobalBlock(ClusterState state, Request request);@param;Request request;Request request;the underlying request;true
org.elasticsearch.action.support.broadcast.node.TransportBroadcastByNodeAction;ShardsIterator shards(ClusterState clusterState, Request request, String[] concreteIndices);ClusterBlockException checkRequestBlock(ClusterState state, Request request, String[] concreteIndices);@param;ClusterState clusterState;ClusterState state;the cluster state;false
org.elasticsearch.action.support.broadcast.node.TransportBroadcastByNodeAction;ShardsIterator shards(ClusterState clusterState, Request request, String[] concreteIndices);ClusterBlockException checkRequestBlock(ClusterState state, Request request, String[] concreteIndices);@param;Request request;Request request;the underlying request;true
org.elasticsearch.action.support.broadcast.node.TransportBroadcastByNodeAction;ShardsIterator shards(ClusterState clusterState, Request request, String[] concreteIndices);ClusterBlockException checkRequestBlock(ClusterState state, Request request, String[] concreteIndices);@param;String[] concreteIndices;String[] concreteIndices;the concrete indices on which to execute the operation;true
org.elasticsearch.action.support.broadcast.node.TransportBroadcastByNodeAction;ClusterBlockException checkGlobalBlock(ClusterState state, Request request);ClusterBlockException checkRequestBlock(ClusterState state, Request request, String[] concreteIndices);@param;ClusterState state;ClusterState state;the cluster state;true
org.elasticsearch.action.support.broadcast.node.TransportBroadcastByNodeAction;ClusterBlockException checkGlobalBlock(ClusterState state, Request request);ClusterBlockException checkRequestBlock(ClusterState state, Request request, String[] concreteIndices);@param;Request request;Request request;the underlying request;true
org.elasticsearch.action.index.IndexRequestBuilder;IndexRequestBuilder setSource(Map source);IndexRequestBuilder setSource(Map source, XContentType contentType);@param;Map<String,?> source;Map<String,?> source;The map to index;true
org.elasticsearch.action.index.IndexRequest;IndexRequest routing(String routing);String routing();Whole;;;Controls the shard routing of the request. Using this value to hash the shard and not the id.    ;false
org.elasticsearch.action.index.IndexRequest;IndexRequest source(Map source);IndexRequest source(Map source, XContentType contentType);@param;Map source;Map source;The map to index;true
org.elasticsearch.action.index.IndexRequest;IndexRequest source(BytesReference source, XContentType xContentType);IndexRequest source(byte[] source, XContentType xContentType);Whole;;;Sets the document to index in bytes form.    ;false
org.elasticsearch.action.ActionRequestBuilder;Response get();Response get(TimeValue timeout);Whole;;;Short version of execute().actionGet().    ;false
org.elasticsearch.action.ActionRequestBuilder;Response get();Response get(String timeout);Whole;;;Short version of execute().actionGet().    ;false
org.elasticsearch.action.ActionRequestBuilder;Response get(TimeValue timeout);Response get(String timeout);Whole;;;Short version of execute().actionGet().    ;false
org.elasticsearch.index.IndexSettings; IndexSettings(IndexMetaData indexMetaData, Settings nodeSettings); IndexSettings(IndexMetaData indexMetaData, Settings nodeSettings, IndexScopedSettings indexScopedSettings);Whole;;;Creates a new {@link IndexSettings} instance. The given node settings will be merged with the settings in the metadata while index level settings will overwrite node settings.  @param the index metadata this settings object is associated with@param the nodes settings this index is allocated on.  ;false
org.elasticsearch.index.seqno.GlobalCheckpointTracker;void updateGlobalCheckpointOnReplica(long globalCheckpoint, String reason);void updateGlobalCheckpointForShard(String allocationId, long globalCheckpoint);@param;long globalCheckpoint;long globalCheckpoint;the global checkpoint;true
org.elasticsearch.index.seqno.SequenceNumbers;long min(long minSeqNo, long seqNo);long max(long maxSeqNo, long seqNo);@param;long seqNo;long seqNo;the specified sequence number;true
